exp,dataset,variant,seed,cond,metric,value
A,crisismmd,robust,3,tree|L16,train,0.955
A,crisismmd,robust,3,tree|L16,cv,0.92125
A,crisismmd,robust,3,tree|L24,train,0.965
A,crisismmd,robust,3,tree|L24,cv,0.91875
B,crisismmd,robust,3,all,n_with_content,800
B,crisismmd,robust,3,all,n_nodes,800
B,crisismmd,robust,3,all,refit_fallback,0
B,crisismmd,robust,3,all,flip_rate_refit,0.1225
B,crisismmd,robust,3,all,flip_rate_seed_noise,0.01
B,crisismmd,robust,3,content_sensitivity,auc_flip,0.46347171347171345
B,crisismmd,robust,3,content_sensitivity,spearman_flip,-0.0414869845877313
B,crisismmd,robust,3,content_flip_margin,auc_flip,0.948398162683877
B,crisismmd,robust,3,content_flip_margin,spearman_flip,0.5092680065906625
B,crisismmd,robust,3,alpha,auc_flip,0.5969823826966685
B,crisismmd,robust,3,alpha,spearman_flip,0.11014769644621696
B,crisismmd,robust,3,normshare,auc_flip,0.6056020698877842
B,crisismmd,robust,3,normshare,spearman_flip,0.11993750220050452
B,crisismmd,robust,3,structure_sensitivity_neg,auc_flip,0.9291819291819292
B,crisismmd,robust,3,structure_sensitivity_neg,spearman_flip,0.48744317824805183
B,crisismmd,robust,3,intervention_flip,agreement,0.89125
B,crisismmd,robust,3,intervention_flip,precision,0.5647058823529412
B,crisismmd,robust,3,intervention_flip,recall,0.4897959183673469
B,crisismmd,robust,3,all,mean_content_sensitivity,0.19329502886750063
B,crisismmd,robust,3,all,mean_structure_sensitivity,0.2550032614570421
_,crisismmd,robust,3,core|crisismmd|robust|3,_done,2.16
A,crisismmd,robust,4,nbr,n_rules,6.0
A,crisismmd,robust,4,nbr,coverage,0.955
A,crisismmd,robust,4,nbr,fidelity,0.89625
A,crisismmd,robust,4,nbr,precision_covered,0.9384816753926701
A,crisismmd,robust,4,nbr,majority,0.25625
A,crisismmd,robust,4,nbr,fidelity_with_fallback,0.935
A,crisismmd,robust,4,old,fidelity,0.2875
A,crisismmd,robust,4,old,n_rules,5.0
A,crisismmd,robust,4,curve|r1,fidelity,0.25625
A,crisismmd,robust,4,curve|r1,coverage,0.29875
A,crisismmd,robust,4,curve|r2,fidelity,0.495
A,crisismmd,robust,4,curve|r2,coverage,0.56375
A,crisismmd,robust,4,curve|r3,fidelity,0.73375
A,crisismmd,robust,4,curve|r3,coverage,0.81625
A,crisismmd,robust,4,curve|r4,fidelity,0.83
A,crisismmd,robust,4,curve|r4,coverage,0.9025
A,crisismmd,robust,4,curve|r5,fidelity,0.89375
A,crisismmd,robust,4,curve|r5,coverage,0.95
A,crisismmd,robust,4,curve|r6,fidelity,0.89625
A,crisismmd,robust,4,curve|r6,coverage,0.955
A,crisismmd,robust,4,tree|L2,train,0.4925
A,crisismmd,robust,4,tree|L2,cv,0.47125000000000006
A,crisismmd,robust,4,tree|L3,train,0.73
A,crisismmd,robust,4,tree|L3,cv,0.72625
A,crisismmd,robust,4,tree|L4,train,0.835
A,crisismmd,robust,4,tree|L4,cv,0.82125
A,crisismmd,robust,4,tree|L6,train,0.9275
A,crisismmd,robust,4,tree|L6,cv,0.9137500000000001
A,crisismmd,robust,4,tree|L8,train,0.92875
A,crisismmd,robust,4,tree|L8,cv,0.91625
A,crisismmd,robust,4,tree|L12,train,0.95
A,crisismmd,robust,4,tree|L12,cv,0.9112500000000001
A,crisismmd,robust,4,tree|L16,train,0.95625
A,crisismmd,robust,4,tree|L16,cv,0.915
A,crisismmd,robust,4,tree|L24,train,0.9675
A,crisismmd,robust,4,tree|L24,cv,0.91625
B,crisismmd,robust,4,all,n_with_content,800
B,crisismmd,robust,4,all,n_nodes,800
B,crisismmd,robust,4,all,refit_fallback,0
B,crisismmd,robust,4,all,flip_rate_refit,0.11875
B,crisismmd,robust,4,all,flip_rate_seed_noise,0.01125
B,crisismmd,robust,4,content_sensitivity,auc_flip,0.4613213885778275
B,crisismmd,robust,4,content_sensitivity,spearman_flip,-0.04334392246478428
B,crisismmd,robust,4,content_flip_margin,auc_flip,0.9479656588279209
B,crisismmd,robust,4,content_flip_margin,spearman_flip,0.5019980828989347
B,crisismmd,robust,4,alpha,auc_flip,0.5842627846211272
B,crisismmd,robust,4,alpha,spearman_flip,0.09442633716657406
B,crisismmd,robust,4,normshare,auc_flip,0.5945502053004852
B,crisismmd,robust,4,normshare,spearman_flip,0.10595459911532386
B,crisismmd,robust,4,structure_sensitivity_neg,auc_flip,0.9340052258305338
B,crisismmd,robust,4,structure_sensitivity_neg,spearman_flip,0.4863537796738533
B,crisismmd,robust,4,intervention_flip,agreement,0.89625
B,crisismmd,robust,4,intervention_flip,precision,0.5681818181818182
B,crisismmd,robust,4,intervention_flip,recall,0.5263157894736842
B,crisismmd,robust,4,all,mean_content_sensitivity,0.19292780811668897
B,crisismmd,robust,4,all,mean_structure_sensitivity,0.2571239656721253
_,crisismmd,robust,4,core|crisismmd|robust|4,_done,2.03
A,fakeddit,default,1,nbr,n_rules,4.0
A,fakeddit,default,1,nbr,coverage,0.98
A,fakeddit,default,1,nbr,fidelity,0.8116666666666666
A,fakeddit,default,1,nbr,precision_covered,0.8282312925170068
A,fakeddit,default,1,nbr,majority,0.385
A,fakeddit,default,1,nbr,fidelity_with_fallback,0.8291666666666667
A,fakeddit,default,1,old,fidelity,0.3975
A,fakeddit,default,1,old,n_rules,5.0
A,fakeddit,default,1,curve|r1,fidelity,0.36583333333333334
A,fakeddit,default,1,curve|r1,coverage,0.44666666666666666
A,fakeddit,default,1,curve|r2,fidelity,0.605
A,fakeddit,default,1,curve|r2,coverage,0.7791666666666667
A,fakeddit,default,1,curve|r3,fidelity,0.8125
A,fakeddit,default,1,curve|r3,coverage,0.9816666666666667
A,fakeddit,default,1,curve|r4,fidelity,0.8116666666666666
A,fakeddit,default,1,curve|r4,coverage,0.98
A,fakeddit,default,1,tree|L2,train,0.6241666666666666
A,fakeddit,default,1,tree|L2,cv,0.6241666666666668
A,fakeddit,default,1,tree|L3,train,0.8216666666666667
A,fakeddit,default,1,tree|L3,cv,0.8166666666666667
A,fakeddit,default,1,tree|L4,train,0.8216666666666667
A,fakeddit,default,1,tree|L4,cv,0.8183333333333334
A,fakeddit,default,1,tree|L6,train,0.8333333333333334
A,fakeddit,default,1,tree|L6,cv,0.8100000000000002
A,fakeddit,default,1,tree|L8,train,0.8366666666666667
A,fakeddit,default,1,tree|L8,cv,0.8041666666666668
A,fakeddit,default,1,tree|L12,train,0.8466666666666667
A,fakeddit,default,1,tree|L12,cv,0.8074999999999999
A,fakeddit,default,1,tree|L16,train,0.8541666666666666
A,fakeddit,default,1,tree|L16,cv,0.8083333333333333
A,fakeddit,default,1,tree|L24,train,0.8641666666666666
A,fakeddit,default,1,tree|L24,cv,0.7991666666666667
B,fakeddit,default,1,all,n_with_content,1200
B,fakeddit,default,1,all,n_nodes,1200
B,fakeddit,default,1,all,refit_fallback,0
B,fakeddit,default,1,all,flip_rate_refit,0.5141666666666667
B,fakeddit,default,1,all,flip_rate_seed_noise,0.25583333333333336
B,fakeddit,default,1,content_sensitivity,auc_flip,0.4725126559932835
B,fakeddit,default,1,content_sensitivity,spearman_flip,-0.04759037915757632
B,fakeddit,default,1,content_flip_margin,auc_flip,0.6296193332981199
B,fakeddit,default,1,content_flip_margin,spearman_flip,0.22441721602139827
B,fakeddit,default,1,alpha,auc_flip,0.597671464036407
B,fakeddit,default,1,alpha,spearman_flip,0.16911314022811888
B,fakeddit,default,1,normshare,auc_flip,0.5975241235325024
B,fakeddit,default,1,normshare,spearman_flip,0.1688489806358894
B,fakeddit,default,1,structure_sensitivity_neg,auc_flip,0.7195943410126462
B,fakeddit,default,1,structure_sensitivity_neg,spearman_flip,0.38019598936500965
B,fakeddit,default,1,intervention_flip,agreement,0.49333333333333335
B,fakeddit,default,1,intervention_flip,precision,0.5145631067961165
B,fakeddit,default,1,intervention_flip,recall,0.2576985413290113
B,fakeddit,default,1,all,mean_content_sensitivity,0.11648332597086636
B,fakeddit,default,1,all,mean_structure_sensitivity,0.14021291304664849
_,fakeddit,default,1,core|fakeddit|default|1,_done,4.62
A,fakeddit,default,0,nbr,n_rules,5.0
A,fakeddit,default,0,nbr,coverage,0.85
A,fakeddit,default,0,nbr,fidelity,0.5441666666666667
A,fakeddit,default,0,nbr,precision_covered,0.6401960784313725
A,fakeddit,default,0,nbr,majority,0.3616666666666667
A,fakeddit,default,0,nbr,fidelity_with_fallback,0.64
A,fakeddit,default,0,old,fidelity,0.37
A,fakeddit,default,0,old,n_rules,5.0
A,fakeddit,default,0,curve|r1,fidelity,0.18083333333333335
A,fakeddit,default,0,curve|r1,coverage,0.3491666666666667
A,fakeddit,default,0,curve|r2,fidelity,0.13916666666666666
A,fakeddit,default,0,curve|r2,coverage,0.3383333333333333
A,fakeddit,default,0,curve|r3,fidelity,0.3383333333333333
A,fakeddit,default,0,curve|r3,coverage,0.5825
A,fakeddit,default,0,curve|r4,fidelity,0.5075
A,fakeddit,default,0,curve|r4,coverage,0.7683333333333333
A,fakeddit,default,0,curve|r5,fidelity,0.5441666666666667
A,fakeddit,default,0,curve|r5,coverage,0.85
A,fakeddit,default,0,tree|L2,train,0.5266666666666666
A,fakeddit,default,0,tree|L2,cv,0.5266666666666666
A,fakeddit,default,0,tree|L3,train,0.6925
A,fakeddit,default,0,tree|L3,cv,0.6891666666666666
A,fakeddit,default,0,tree|L4,train,0.7091666666666666
A,fakeddit,default,0,tree|L4,cv,0.7033333333333334
A,fakeddit,default,0,tree|L6,train,0.7333333333333333
A,fakeddit,default,0,tree|L6,cv,0.7058333333333333
A,fakeddit,default,0,tree|L8,train,0.7458333333333333
A,fakeddit,default,0,tree|L8,cv,0.7125
A,fakeddit,default,0,tree|L12,train,0.7525
A,fakeddit,default,0,tree|L12,cv,0.7249999999999999
A,fakeddit,default,0,tree|L16,train,0.7566666666666667
A,fakeddit,default,0,tree|L16,cv,0.7183333333333334
A,fakeddit,default,0,tree|L24,train,0.7658333333333334
A,fakeddit,default,0,tree|L24,cv,0.7083333333333334
B,fakeddit,default,0,all,n_with_content,1200
B,fakeddit,default,0,all,n_nodes,1200
B,fakeddit,default,0,all,refit_fallback,0
B,fakeddit,default,0,all,flip_rate_refit,0.5558333333333333
B,fakeddit,default,0,all,flip_rate_seed_noise,0.3075
B,fakeddit,default,0,content_sensitivity,auc_flip,0.3545066116097674
B,fakeddit,default,0,content_sensitivity,spearman_flip,-0.25042593705336014
B,fakeddit,default,0,content_flip_margin,auc_flip,0.6793151266768117
B,fakeddit,default,0,content_flip_margin,spearman_flip,0.30864054458227974
B,fakeddit,default,0,alpha,auc_flip,0.5243410189839415
B,fakeddit,default,0,alpha,spearman_flip,0.04189846125139857
B,fakeddit,default,0,normshare,auc_flip,0.5244507202308789
B,fakeddit,default,0,normshare,spearman_flip,0.04208503625624865
B,fakeddit,default,0,structure_sensitivity_neg,auc_flip,0.6815991628951003
B,fakeddit,default,0,structure_sensitivity_neg,spearman_flip,0.31257187037348755
B,fakeddit,default,0,intervention_flip,agreement,0.5316666666666666
B,fakeddit,default,0,intervention_flip,precision,0.6504297994269341
B,fakeddit,default,0,intervention_flip,recall,0.3403298350824588
B,fakeddit,default,0,all,mean_content_sensitivity,0.14285819288991572
B,fakeddit,default,0,all,mean_structure_sensitivity,0.17126333228474058
_,fakeddit,default,0,core|fakeddit|default|0,_done,4.78
A,fakeddit,default,3,nbr,n_rules,5.0
A,fakeddit,default,3,nbr,coverage,0.875
A,fakeddit,default,3,nbr,fidelity,0.7058333333333333
A,fakeddit,default,3,nbr,precision_covered,0.8066666666666666
A,fakeddit,default,3,nbr,majority,0.32166666666666666
A,fakeddit,default,3,nbr,fidelity_with_fallback,0.8125
A,fakeddit,default,3,old,fidelity,0.3516666666666667
A,fakeddit,default,3,old,n_rules,5.0
A,fakeddit,default,3,curve|r1,fidelity,0.245
A,fakeddit,default,3,curve|r1,coverage,0.3383333333333333
A,fakeddit,default,3,curve|r2,fidelity,0.49083333333333334
A,fakeddit,default,3,curve|r2,coverage,0.6358333333333334
A,fakeddit,default,3,curve|r3,fidelity,0.6583333333333333
A,fakeddit,default,3,curve|r3,coverage,0.8175
A,fakeddit,default,3,curve|r4,fidelity,0.7058333333333333
A,fakeddit,default,3,curve|r4,coverage,0.8708333333333333
A,fakeddit,default,3,curve|r5,fidelity,0.7058333333333333
A,fakeddit,default,3,curve|r5,coverage,0.875
A,fakeddit,default,3,tree|L2,train,0.5633333333333334
A,fakeddit,default,3,tree|L2,cv,0.5591666666666667
A,fakeddit,default,3,tree|L3,train,0.7291666666666666
A,fakeddit,default,3,tree|L3,cv,0.725
A,fakeddit,default,3,tree|L4,train,0.795
A,fakeddit,default,3,tree|L4,cv,0.7825
A,fakeddit,default,3,tree|L6,train,0.8025
A,fakeddit,default,3,tree|L6,cv,0.7791666666666666
A,fakeddit,default,3,tree|L8,train,0.8025
A,fakeddit,default,3,tree|L8,cv,0.7825
A,fakeddit,default,3,tree|L12,train,0.8158333333333333
A,fakeddit,default,3,tree|L12,cv,0.7783333333333333
A,fakeddit,default,3,tree|L16,train,0.8208333333333333
A,fakeddit,default,3,tree|L16,cv,0.7783333333333333
A,fakeddit,default,3,tree|L24,train,0.8366666666666667
A,fakeddit,default,3,tree|L24,cv,0.7675000000000001
B,fakeddit,default,3,all,n_with_content,1200
B,fakeddit,default,3,all,n_nodes,1200
B,fakeddit,default,3,all,refit_fallback,0
B,fakeddit,default,3,all,flip_rate_refit,0.49333333333333335
B,fakeddit,default,3,all,flip_rate_seed_noise,0.2758333333333333
B,fakeddit,default,3,content_sensitivity,auc_flip,0.3595361397581792
B,fakeddit,default,3,content_sensitivity,spearman_flip,-0.24326900024726592
B,fakeddit,default,3,content_flip_margin,auc_flip,0.7670752578236131
B,fakeddit,default,3,content_flip_margin,spearman_flip,0.46254695906026233
B,fakeddit,default,3,alpha,auc_flip,0.5352840504978663
B,fakeddit,default,3,alpha,spearman_flip,0.06111163103140404
B,fakeddit,default,3,normshare,auc_flip,0.5349006490042674
B,fakeddit,default,3,normshare,spearman_flip,0.06044434473488182
B,fakeddit,default,3,structure_sensitivity_neg,auc_flip,0.664018047652916
B,fakeddit,default,3,structure_sensitivity_neg,spearman_flip,0.2840624371731001
B,fakeddit,default,3,intervention_flip,agreement,0.6
B,fakeddit,default,3,intervention_flip,precision,0.6830065359477124
B,fakeddit,default,3,intervention_flip,recall,0.3530405405405405
B,fakeddit,default,3,all,mean_content_sensitivity,0.1557065115320465
B,fakeddit,default,3,all,mean_structure_sensitivity,0.178340183514846
_,fakeddit,default,3,core|fakeddit|default|3,_done,5.06
A,fakeddit,default,2,nbr,n_rules,6.0
A,fakeddit,default,2,nbr,coverage,0.9466666666666667
A,fakeddit,default,2,nbr,fidelity,0.7008333333333333
A,fakeddit,default,2,nbr,precision_covered,0.7403169014084507
A,fakeddit,default,2,nbr,majority,0.3283333333333333
A,fakeddit,default,2,nbr,fidelity_with_fallback,0.7358333333333333
A,fakeddit,default,2,old,fidelity,0.3625
A,fakeddit,default,2,old,n_rules,5.0
A,fakeddit,default,2,curve|r1,fidelity,0.29333333333333333
A,fakeddit,default,2,curve|r1,coverage,0.4425
A,fakeddit,default,2,curve|r2,fidelity,0.5441666666666667
A,fakeddit,default,2,curve|r2,coverage,0.7783333333333333
A,fakeddit,default,2,curve|r3,fidelity,0.7083333333333334
A,fakeddit,default,2,curve|r3,coverage,0.9466666666666667
A,fakeddit,default,2,curve|r4,fidelity,0.7041666666666667
A,fakeddit,default,2,curve|r4,coverage,0.95
A,fakeddit,default,2,curve|r5,fidelity,0.7025
A,fakeddit,default,2,curve|r5,coverage,0.9491666666666667
A,fakeddit,default,2,curve|r6,fidelity,0.7008333333333333
A,fakeddit,default,2,curve|r6,coverage,0.9466666666666667
A,fakeddit,default,2,tree|L2,train,0.5808333333333333
A,fakeddit,default,2,tree|L2,cv,0.5808333333333333
A,fakeddit,default,2,tree|L3,train,0.7466666666666667
A,fakeddit,default,2,tree|L3,cv,0.7466666666666667
A,fakeddit,default,2,tree|L4,train,0.7466666666666667
A,fakeddit,default,2,tree|L4,cv,0.7441666666666666
A,fakeddit,default,2,tree|L6,train,0.7525
A,fakeddit,default,2,tree|L6,cv,0.7416666666666666
A,fakeddit,default,2,tree|L8,train,0.7566666666666667
A,fakeddit,default,2,tree|L8,cv,0.7425
A,fakeddit,default,2,tree|L12,train,0.7641666666666667
A,fakeddit,default,2,tree|L12,cv,0.7399999999999999
A,fakeddit,default,2,tree|L16,train,0.7666666666666667
A,fakeddit,default,2,tree|L16,cv,0.7316666666666667
A,fakeddit,default,2,tree|L24,train,0.78
A,fakeddit,default,2,tree|L24,cv,0.7166666666666667
B,fakeddit,default,2,all,n_with_content,1200
B,fakeddit,default,2,all,n_nodes,1200
B,fakeddit,default,2,all,refit_fallback,0
B,fakeddit,default,2,all,flip_rate_refit,0.5266666666666666
B,fakeddit,default,2,all,flip_rate_seed_noise,0.23083333333333333
B,fakeddit,default,2,content_sensitivity,auc_flip,0.3535417409520414
B,fakeddit,default,2,content_sensitivity,spearman_flip,-0.25331219730966703
B,fakeddit,default,2,content_flip_margin,auc_flip,0.7471516201640221
B,fakeddit,default,2,content_flip_margin,spearman_flip,0.437292666659602
B,fakeddit,default,2,alpha,auc_flip,0.5103321670529506
B,fakeddit,default,2,alpha,spearman_flip,0.017871332016956575
B,fakeddit,default,2,normshare,auc_flip,0.5102708816188268
B,fakeddit,default,2,normshare,spearman_flip,0.017764376062401187
B,fakeddit,default,2,structure_sensitivity_neg,auc_flip,0.6923053351756105
B,fakeddit,default,2,structure_sensitivity_neg,spearman_flip,0.3326086717428102
B,fakeddit,default,2,intervention_flip,agreement,0.6266666666666667
B,fakeddit,default,2,intervention_flip,precision,0.7100456621004566
B,fakeddit,default,2,intervention_flip,recall,0.4920886075949367
B,fakeddit,default,2,all,mean_content_sensitivity,0.15711259484854176
B,fakeddit,default,2,all,mean_structure_sensitivity,0.17498601857293997
_,fakeddit,default,2,core|fakeddit|default|2,_done,5.09
A,fakeddit,robust,0,nbr,n_rules,9.0
A,fakeddit,robust,0,nbr,coverage,0.9241666666666667
A,fakeddit,robust,0,nbr,fidelity,0.7241666666666666
A,fakeddit,robust,0,nbr,precision_covered,0.7835888187556357
A,fakeddit,robust,0,nbr,majority,0.175
A,fakeddit,robust,0,nbr,fidelity_with_fallback,0.7666666666666667
A,fakeddit,robust,0,old,fidelity,0.22666666666666666
A,fakeddit,robust,0,old,n_rules,5.0
A,fakeddit,robust,0,curve|r1,fidelity,0.1725
A,fakeddit,robust,0,curve|r1,coverage,0.3408333333333333
A,fakeddit,robust,0,curve|r2,fidelity,0.15416666666666667
A,fakeddit,robust,0,curve|r2,coverage,0.3383333333333333
A,fakeddit,robust,0,curve|r3,fidelity,0.32
A,fakeddit,robust,0,curve|r3,coverage,0.5158333333333334
A,fakeddit,robust,0,curve|r4,fidelity,0.41833333333333333
A,fakeddit,robust,0,curve|r4,coverage,0.6141666666666666
A,fakeddit,robust,0,curve|r5,fidelity,0.5041666666666667
A,fakeddit,robust,0,curve|r5,coverage,0.7066666666666667
A,fakeddit,robust,0,curve|r6,fidelity,0.59
A,fakeddit,robust,0,curve|r6,coverage,0.7941666666666667
A,fakeddit,robust,0,curve|r7,fidelity,0.6733333333333333
A,fakeddit,robust,0,curve|r7,coverage,0.8766666666666667
A,fakeddit,robust,0,curve|r8,fidelity,0.7191666666666666
A,fakeddit,robust,0,curve|r8,coverage,0.9191666666666667
A,fakeddit,robust,0,curve|r9,fidelity,0.7241666666666666
A,fakeddit,robust,0,curve|r9,coverage,0.9241666666666667
A,fakeddit,robust,0,tree|L2,train,0.3408333333333333
A,fakeddit,robust,0,tree|L2,cv,0.3408333333333334
A,fakeddit,robust,0,tree|L3,train,0.44333333333333336
A,fakeddit,robust,0,tree|L3,cv,0.43
A,fakeddit,robust,0,tree|L4,train,0.5366666666666666
A,fakeddit,robust,0,tree|L4,cv,0.5216666666666667
A,fakeddit,robust,0,tree|L6,train,0.705
A,fakeddit,robust,0,tree|L6,cv,0.7033333333333334
A,fakeddit,robust,0,tree|L8,train,0.7908333333333334
A,fakeddit,robust,0,tree|L8,cv,0.7858333333333333
A,fakeddit,robust,0,tree|L12,train,0.8125
A,fakeddit,robust,0,tree|L12,cv,0.7849999999999999
A,fakeddit,robust,0,tree|L16,train,0.8275
A,fakeddit,robust,0,tree|L16,cv,0.79
A,fakeddit,robust,0,tree|L24,train,0.8558333333333333
A,fakeddit,robust,0,tree|L24,cv,0.7791666666666666
B,fakeddit,robust,0,all,n_with_content,1200
B,fakeddit,robust,0,all,n_nodes,1200
B,fakeddit,robust,0,all,refit_fallback,0
B,fakeddit,robust,0,all,flip_rate_refit,0.2375
B,fakeddit,robust,0,all,flip_rate_seed_noise,0.04083333333333333
B,fakeddit,robust,0,content_sensitivity,auc_flip,0.4438538970376762
B,fakeddit,robust,0,content_sensitivity,spearman_flip,-0.082767935488351
B,fakeddit,robust,0,content_flip_margin,auc_flip,0.9859840858978046
B,fakeddit,robust,0,content_flip_margin,spearman_flip,0.7164148061522004
B,fakeddit,robust,0,alpha,auc_flip,0.6091803278688525
B,fakeddit,robust,0,alpha,spearman_flip,0.1609571109321638
B,fakeddit,robust,0,normshare,auc_flip,0.6088735499952066
B,fakeddit,robust,0,normshare,spearman_flip,0.16049624972970786
B,fakeddit,robust,0,structure_sensitivity_neg,auc_flip,0.5756149937685745
B,fakeddit,robust,0,structure_sensitivity_neg,spearman_flip,0.11146805559041417
B,fakeddit,robust,0,intervention_flip,agreement,0.9475
B,fakeddit,robust,0,intervention_flip,precision,0.9404761904761905
B,fakeddit,robust,0,intervention_flip,recall,0.8315789473684211
B,fakeddit,robust,0,all,mean_content_sensitivity,0.18373121259385045
B,fakeddit,robust,0,all,mean_structure_sensitivity,0.4718854057745023
_,fakeddit,robust,0,core|fakeddit|robust|0,_done,5.08
A,fakeddit,default,4,nbr,n_rules,4.0
A,fakeddit,default,4,nbr,coverage,0.71
A,fakeddit,default,4,nbr,fidelity,0.4558333333333333
A,fakeddit,default,4,nbr,precision_covered,0.642018779342723
A,fakeddit,default,4,nbr,majority,0.3475
