method,dataset,seed,k_used,modularity,onmi,onmi_hard,ari,f1,extra,error,secs
base:spectral_graph+content,crisismmd@r0.25,0,7,0.22652009972149018,0.6352927932435034,0.6352927932435034,0.7169034275546654,0.7866824536778297,,,0.19
base:spectral_graph+content,crisismmd@r0.25,2,7,0.24789260609814465,0.7587922314891993,0.7587922314891993,0.8078919457382377,0.8939407284009775,,,0.12
base:louvain,crisismmd@r0.25,1,9,0.27843986317145386,0.07358249793445104,0.07358249793445104,0.20661405902062463,0.3397149732661425,,,0.28
base:nfmcd_structure_only,crisismmd@r0.25,0,7,0.2699023367706849,0.16191738340847528,0.13635868710658272,0.27076137172040954,0.4142554743793017,,,0.14
base:kmeans_content,crisismmd@r0.25,0,7,0.10781515385039461,0.3943730374016603,0.3943730374016603,0.40217737603168063,0.5610033449335877,,,0.27
base:kmeans_content,crisismmd@r0.25,2,7,0.12153367161952403,0.4209784745470222,0.4209784745470222,0.4550070981906108,0.6037258915449902,,,0.28
base:nfmcd_structure_only,crisismmd@r0.25,1,7,0.2630826333424242,0.13206413475815915,0.12610825318501995,0.2909814756775335,0.3866249467275352,,,0.16
base:nfmcd_structure_only,crisismmd@r0.25,2,7,0.267924273622981,0.12926513286089025,0.101248251113643,0.25485190275991465,0.3754568629555358,,,0.08
base:kmeans_content,crisismmd@r0.25,1,7,0.10112952407744581,0.4064742121714391,0.4064742121714391,0.3967397442410731,0.5603964460777323,,,0.36
diag,crisismmd@r0.25,2,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.36625, ""min_cluster_frac"": 0.00625, ""n_empty"": 0, ""sizes_top3"": [293, 262, 76], ""umax_mean"": 0.14287667455458022, ""umax_q10"": 0.14286276082844054, ""umax_q90"": 0.14289790771686006, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.36625, ""pred_comm_frac_med"": 0.09, ""fcm_obj"": 289.704940970248, ""fcm_iters"": 14, ""center_min_dist"": 2.6370635124087654e-05, ""center_mean_dist"": 0.00011144443731209676, ""within_rms"": 0.978797270677389, ""center_sep_ratio"": 2.6941876437610602e-05, ""alpha_mean"": 0.6009836829662953, ""conf_mean"": 0.6442624042375646, ""frac_both"": 1.0, ""var_content_w"": 0.5593886840039345, ""var_struct_w"": 0.3987203407774696, ""var_share_content"": 0.5838465869069307, ""pdist_content_w"": 1.0309728169867602, ""pdist_struct_w"": 0.878745930134841, ""cca_dim"": 8, ""eta2_content_w"": 0.17302034373480932, ""eta2_struct_w"": 0.20746030945107982, ""eta2_fused"": 0.18735265301442258, ""eta2_content_raw"": 0.16803835081833005, ""eta2_struct_raw"": 0.20473104640482737}",,0.86
var:default,crisismmd@r0.5,0,7,0.025664886677189802,0.031155616546782783,0.031155616546782783,0.019124746334126197,0.16864766718624646,,,0.95
diag,crisismmd@r0.25,0,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.31875, ""min_cluster_frac"": 0.025, ""n_empty"": 0, ""sizes_top3"": [255, 168, 123], ""umax_mean"": 0.14287247156067395, ""umax_q10"": 0.1428640942960063, ""umax_q90"": 0.14288234948124948, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.31875, ""pred_comm_frac_med"": 0.13125, ""fcm_obj"": 289.6627408245476, ""fcm_iters"": 13, ""center_min_dist"": 3.886283362496618e-05, ""center_mean_dist"": 8.646961119838281e-05, ""within_rms"": 0.9787330941499639, ""center_sep_ratio"": 3.970728471042363e-05, ""alpha_mean"": 0.6001689669803463, ""conf_mean"": 0.6430985242576375, ""frac_both"": 1.0, ""var_content_w"": 0.558229520192572, ""var_struct_w"": 0.39973994368827837, ""var_share_content"": 0.5827216223892293, ""pdist_content_w"": 1.0253574369097744, ""pdist_struct_w"": 0.881000116424921, ""cca_dim"": 8, ""eta2_content_w"": 0.17076672143850274, ""eta2_struct_w"": 0.22750841338074193, ""eta2_fused"": 0.1944438025950159, ""eta2_content_raw"": 0.16520757538268685, ""eta2_struct_raw"": 0.22679482867289313}",,1.05
diag,crisismmd@r0.25,1,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.37875, ""min_cluster_frac"": 0.00625, ""n_empty"": 0, ""sizes_top3"": [303, 146, 111], ""umax_mean"": 0.14287323035538782, ""umax_q10"": 0.14286244696108488, ""umax_q90"": 0.14289041558077045, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.37875, ""pred_comm_frac_med"": 0.125, ""fcm_obj"": 289.8005012961602, ""fcm_iters"": 14, ""center_min_dist"": 1.4056160349236433e-05, ""center_mean_dist"": 8.674181504957067e-05, ""within_rms"": 0.9789640828713307, ""center_sep_ratio"": 1.435819821703258e-05, ""alpha_mean"": 0.6029959740553547, ""conf_mean"": 0.6471371057933639, ""frac_both"": 1.0, ""var_content_w"": 0.5615293133119029, ""var_struct_w"": 0.3968957498869367, ""var_share_content"": 0.58588755122613, ""pdist_content_w"": 1.0418932193954378, ""pdist_struct_w"": 0.8680201902894287, ""cca_dim"": 8, ""eta2_content_w"": 0.17785445908809483, ""eta2_struct_w"": 0.20615046819881394, ""eta2_fused"": 0.18957218871144513, ""eta2_content_raw"": 0.1729903478295084, ""eta2_struct_raw"": 0.20554760826155344}",,1.09
var:default,crisismmd@r0.5,1,7,0.019419918181582698,0.06305169871105054,0.06305169871105054,0.08656571337525376,0.3079399682738094,,,0.97
var:default,crisismmd@r0.5,2,7,0.029854730142278605,0.02379184404716106,0.02379184404716106,0.06790366146327236,0.2822150453925213,,,0.97
rem:raw_pca,crisismmd@r0.5,1,7,0.00043628767695610846,0.0074300643220710505,0.0074300643220710505,0.00971260388084687,0.1588668514449005,,,0.98
rem:raw_pca,crisismmd@r0.5,0,7,0.023663940798996138,0.011693009976554647,0.011693009976554647,0.0344254045086327,0.19529723446283317,,,1.09
rem:raw_pca,crisismmd@r0.5,2,7,0.017034215757759718,0.0053244156359171235,0.0053244156359171235,0.022655522082815124,0.16774625680075755,,,1.03
rem:std_blocks,crisismmd@r0.5,0,7,0.02564127306901543,0.023936896821201148,0.023936896821201148,0.030115569589539357,0.18340054640390255,,,0.98
rem:std_blocks,crisismmd@r0.5,2,7,0.021807801589488734,0.015665943185658726,0.015665943185658726,0.0656296255890066,0.2870299972667832,,,0.89
rem:std_blocks,crisismmd@r0.5,1,7,0.0103204795457278,0.060437264968567384,0.060437264968567384,0.0780631497220616,0.2875945820566296,,,0.97
rem:raw_pca+std,crisismmd@r0.5,0,7,0.023663940798996138,0.011693009976554647,0.011693009976554647,0.0344254045086327,0.19529723446283317,,,1.03
rem:raw_pca+std,crisismmd@r0.5,2,7,0.017034215757759718,0.0053244156359171235,0.0053244156359171235,0.022655522082815124,0.16774625680075755,,,0.94
ceil:content_cca,crisismmd@r0.5,0,7,0.0053096646475815955,0.08781638440679673,0.08781638440679673,0.11804062639621575,0.29661950387569586,,,0.91
rem:raw_pca+std,crisismmd@r0.5,1,7,0.00043628767695610846,0.0074300643220710505,0.0074300643220710505,0.00971260388084687,0.1588668514449005,,,1.0
ceil:content_cca_weighted,crisismmd@r0.5,1,7,0.0009519702044929297,0.0410472061266095,0.0410472061266095,0.04081587102707253,0.11088068895037609,,,0.86
ceil:content_cca,crisismmd@r0.5,1,7,0.0005764792640992117,0.09782075577654326,0.09782075577654326,0.14929791951455135,0.3557372417722349,,,0.92
ceil:raw_text,crisismmd@r0.5,0,7,0.0412065174058761,0.14553727255306037,0.14553727255306037,0.2842479130148331,0.3788584618614855,,,0.17
ceil:content_cca,crisismmd@r0.5,2,7,0.0235525582818027,0.11610208605532057,0.11714693602609305,0.11411552817482695,0.2812564416482237,,,1.09
ceil:content_cca_weighted,crisismmd@r0.5,0,7,0.013867544706625197,0.12235280865371578,0.12235280865371578,0.10702779922861487,0.2549566249231949,,,1.14
ceil:raw_text,crisismmd@r0.5,1,7,0.019889229965015617,0.1473022910099231,0.1473022910099231,0.19623250985091392,0.2831476565829228,,,0.17
ceil:raw_text,crisismmd@r0.5,2,7,0.050193803343496546,0.24646697502270887,0.24646697502270887,0.3021688886666204,0.38214764517052513,,,0.25
ceil:raw_image,crisismmd@r0.5,0,7,-0.013491477675824076,0.0023663540498439772,0.0023663540498439772,0.005571432587442662,0.11417821847878684,,,0.33
ceil:raw_image,crisismmd@r0.5,1,7,0.0006616652684870477,0.0023663540498439772,0.0023663540498439772,0.0036229997770640867,0.10563607783472727,,,0.28
ceil:raw_concat_pca16,crisismmd@r0.5,0,7,-0.0025208620913595254,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.09
ceil:raw_image,crisismmd@r0.5,2,7,-0.001652510050044955,0.002240002611341496,0.002240002611341496,0.0051530547443803245,0.11381874004680277,,,0.27
ceil:raw_concat_pca16,crisismmd@r0.5,1,7,-0.009059876129918416,0.0037219124066608655,0.0037219124066608655,0.005370220138383213,0.1108863463170335,,,0.09
ceil:raw_concat_pca16,crisismmd@r0.5,2,7,0.005315984702306457,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.08
ceil:structure,crisismmd@r0.5,0,7,0.177633273703936,0.0,0.0,0.0015662085032077475,0.1479738949371537,,,0.08
ceil:structure,crisismmd@r0.5,1,7,0.17581986547585604,0.0027432976961145883,0.0027432976961145883,0.0018724897306003404,0.1251183549584887,,,0.08
ceil:content_cca_weighted,crisismmd@r0.5,2,7,0.01024374868883506,0.03464250854418238,0.03464250854418238,0.035197248200455604,0.12215363622240974,,,0.88
ceil:structure,crisismmd@r0.5,2,7,0.19535933716771944,0.001567730769900244,0.001567730769900244,0.007730784929052245,0.16539736304633176,,,0.11
base:spectral_graph+content,crisismmd@r0.5,0,7,0.10400973239133447,0.5737823180153394,0.5737823180153394,0.58687818282607,0.7522743331064871,,,0.14
base:louvain,crisismmd@r0.5,0,12,0.25244768700018555,0.0,0.0,0.005439018028410855,0.16731928325507478,,,0.24
base:louvain,crisismmd@r0.5,2,11,0.25617142642668467,0.0,0.0,0.007759188418351378,0.16467341289893403,,,0.17
base:louvain,crisismmd@r0.5,1,13,0.243542220043586,0.0,0.0,0.002982311085670532,0.1597006352412795,,,0.3
base:spectral_graph+content,crisismmd@r0.5,1,7,0.09790437447568263,0.5425287590952939,0.5425287590952939,0.5617073150139492,0.7361953844187046,,,0.11
base:spectral_graph+content,crisismmd@r0.5,2,7,0.10311899784321374,0.5730837857857914,0.5730837857857914,0.5821918854565424,0.7495800500699735,,,0.19
base:nfmcd_structure_only,crisismmd@r0.5,0,7,0.17832857254092097,0.0,0.0,0.0017886226154235263,0.1460740470955679,,,0.08
base:kmeans_content,crisismmd@r0.5,0,7,0.047071800041383206,0.3943730374016603,0.3943730374016603,0.40217737603168063,0.5610033449335877,,,0.33
base:nfmcd_structure_only,crisismmd@r0.5,1,7,0.17561354264846443,0.002589156324644293,0.002589156324644293,0.0023458060530906735,0.12505880877059355,,,0.08
base:kmeans_content,crisismmd@r0.5,1,7,0.04074396358356433,0.4064742121714391,0.4064742121714391,0.3967397442410731,0.5603964460777323,,,0.28
base:nfmcd_structure_only,crisismmd@r0.5,2,7,0.19535933716771944,0.001567730769900244,0.001567730769900244,0.007730784929052245,0.16539736304633176,,,0.06
base:kmeans_content,crisismmd@r0.5,2,7,0.059292144363778956,0.4209784745470222,0.4209784745470222,0.4550070981906108,0.6037258915449902,,,0.34
diag,crisismmd@r0.5,0,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.475, ""min_cluster_frac"": 0.0075, ""n_empty"": 0, ""sizes_top3"": [380, 283, 62], ""umax_mean"": 0.14286754605805993, ""umax_q10"": 0.14285990100791005, ""umax_q90"": 0.14287676313692305, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.475, ""pred_comm_frac_med"": 0.05125, ""fcm_obj"": 289.6491088756453, ""fcm_iters"": 13, ""center_min_dist"": 6.750758990596121e-06, ""center_mean_dist"": 6.27867794108562e-05, ""within_rms"": 0.9787182351920074, ""center_sep_ratio"": 6.8975510497818025e-06, ""alpha_mean"": 0.6001689669803463, ""conf_mean"": 0.6430985242576375, ""frac_both"": 1.0, ""var_content_w"": 0.558229520192572, ""var_struct_w"": 0.39969486270954446, ""var_share_content"": 0.5827490459119369, ""pdist_content_w"": 1.0253574369097744, ""pdist_struct_w"": 0.8819605834694906, ""cca_dim"": 8, ""eta2_content_w"": 0.17076672143850274, ""eta2_struct_w"": 0.021336055135271533, ""eta2_fused"": 0.10841663335355542, ""eta2_content_raw"": 0.16520757538268685, ""eta2_struct_raw"": 0.022028330648943707}",,0.8
diag,crisismmd@r0.5,2,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.31125, ""min_cluster_frac"": 0.0275, ""n_empty"": 0, ""sizes_top3"": [249, 212, 172], ""umax_mean"": 0.14286758398942706, ""umax_q10"": 0.14286143166607856, ""umax_q90"": 0.14287530243149002, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.31125, ""pred_comm_frac_med"": 0.0975, ""fcm_obj"": 289.73134853345414, ""fcm_iters"": 13, ""center_min_dist"": 1.5645994959889316e-05, ""center_mean_dist"": 5.872679567815691e-05, ""within_rms"": 0.9788572398875582, ""center_sep_ratio"": 1.5983939559634453e-05, ""alpha_mean"": 0.6009836829662953, ""conf_mean"": 0.6442624042375646, ""frac_both"": 1.0, ""var_content_w"": 0.5593886840039345, ""var_struct_w"": 0.3988076817341928, ""var_share_content"": 0.5837933684630884, ""pdist_content_w"": 1.0309728169867602, ""pdist_struct_w"": 0.8788427393061642, ""cca_dim"": 8, ""eta2_content_w"": 0.17302034373480932, ""eta2_struct_w"": 0.01525774225317952, ""eta2_fused"": 0.1073585027897361, ""eta2_content_raw"": 0.16803835081833005, ""eta2_struct_raw"": 0.015322255745752772}",,0.88
diag,crisismmd@r0.5,1,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.245, ""min_cluster_frac"": 0.015, ""n_empty"": 0, ""sizes_top3"": [196, 189, 188], ""umax_mean"": 0.14287432683981907, ""umax_q10"": 0.14286432923025807, ""umax_q90"": 0.14288647249597575, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.245, ""pred_comm_frac_med"": 0.10625, ""fcm_obj"": 289.74489870460525, ""fcm_iters"": 12, ""center_min_dist"": 3.1160976032071096e-05, ""center_mean_dist"": 0.00010425138001522503, ""within_rms"": 0.97886862904189, ""center_sep_ratio"": 3.1833665016458254e-05, ""alpha_mean"": 0.6029959740553547, ""conf_mean"": 0.6471371057933639, ""frac_both"": 1.0, ""var_content_w"": 0.5615293133119029, ""var_struct_w"": 0.3967118586139108, ""var_share_content"": 0.585999985977215, ""pdist_content_w"": 1.0418932193954378, ""pdist_struct_w"": 0.8687916907053966, ""cca_dim"": 8, ""eta2_content_w"": 0.17785445908809483, ""eta2_struct_w"": 0.021498952043954418, ""eta2_fused"": 0.11312327697937669, ""eta2_content_raw"": 0.1729903478295084, ""eta2_struct_raw"": 0.02126251747826956}",,0.94
var:default,crisismmd@r1.0,0,7,0.025636075914698526,0.04284360283833544,0.04284360283833544,0.07458422642838317,0.26195419143093474,,,0.92
var:default,crisismmd@r1.0,2,7,0.027224664754577715,0.0,0.0,0.06783033922151463,0.263885859791159,,,0.8
var:default,crisismmd@r1.0,1,7,0.004269162465853715,0.057849034433482216,0.057849034433482216,0.09013046453010276,0.30167715703872894,,,0.94
rem:raw_pca,crisismmd@r1.0,0,7,0.014015687687805636,0.0027379329311938427,0.0027379329311938427,0.01721907997802418,0.17176722008536902,,,0.94
rem:raw_pca,crisismmd@r1.0,1,7,0.001491545194644287,0.006914733419092878,0.006914733419092878,0.009383962966342897,0.15286066481185806,,,1.03
rem:std_blocks,crisismmd@r1.0,0,7,0.02030591969219817,0.05082959975744428,0.05082959975744428,0.08561153797006471,0.2691232444282535,,,0.88
rem:raw_pca,crisismmd@r1.0,2,7,0.003202133864167106,0.004821116785697632,0.004821116785697632,0.021645859848300343,0.16457622109482722,,,0.92
rem:std_blocks,crisismmd@r1.0,1,7,-0.0008657245809454465,0.06588145817869262,0.06588145817869262,0.13115924383478353,0.3271461000445696,,,0.84
rem:std_blocks,crisismmd@r1.0,2,7,0.020201025578876406,0.0,0.0,0.07807459408355201,0.26817503533934356,,,0.78
rem:raw_pca+std,crisismmd@r1.0,0,7,0.014015687687805636,0.0027379329311938427,0.0027379329311938427,0.01721907997802418,0.17176722008536902,,,0.84
ceil:content_cca,crisismmd@r1.0,0,7,-0.009519642685423435,0.08781638440679673,0.08781638440679673,0.11804062639621575,0.29661950387569586,,,0.86
rem:raw_pca+std,crisismmd@r1.0,1,7,0.001491545194644287,0.006914733419092878,0.006914733419092878,0.009383962966342897,0.15286066481185806,,,1.08
rem:raw_pca+std,crisismmd@r1.0,2,7,0.003202133864167106,0.004821116785697632,0.004821116785697632,0.021645859848300343,0.16457622109482722,,,1.02
ceil:content_cca,crisismmd@r1.0,1,7,-0.014052456763405576,0.09782075577654326,0.09782075577654326,0.14929791951455135,0.3557372417722349,,,0.81
ceil:content_cca,crisismmd@r1.0,2,7,0.0077173650110288336,0.11610208605532057,0.11714693602609305,0.11411552817482695,0.2812564416482237,,,0.89
ceil:content_cca_weighted,crisismmd@r1.0,0,7,-0.004775656108099699,0.12235280865371578,0.12235280865371578,0.10702779922861487,0.2549566249231949,,,1.02
ceil:raw_text,crisismmd@r1.0,0,7,-0.0003715136075516211,0.14553727255306037,0.14553727255306037,0.2842479130148331,0.3788584618614855,,,0.17
ceil:content_cca_weighted,crisismmd@r1.0,1,7,-0.00322677507808199,0.0410472061266095,0.0410472061266095,0.04081587102707253,0.11088068895037609,,,1.05
ceil:raw_text,crisismmd@r1.0,1,7,-0.008514751020885792,0.1473022910099231,0.1473022910099231,0.19623250985091392,0.2831476565829228,,,0.16
ceil:raw_text,crisismmd@r1.0,2,7,0.005962895568969995,0.24646697502270887,0.24646697502270887,0.3021688886666204,0.38214764517052513,,,0.22
ceil:content_cca_weighted,crisismmd@r1.0,2,7,8.664270458348181e-05,0.03464250854418238,0.03464250854418238,0.035197248200455604,0.12215363622240974,,,0.83
ceil:raw_image,crisismmd@r1.0,0,7,-0.011464055334414506,0.0023663540498439772,0.0023663540498439772,0.005571432587442662,0.11417821847878684,,,0.34
ceil:raw_concat_pca16,crisismmd@r1.0,0,7,-0.004738047228609654,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.09
ceil:raw_image,crisismmd@r1.0,1,7,0.004172541779904641,0.0023663540498439772,0.0023663540498439772,0.0036229997770640867,0.10563607783472727,,,0.31
ceil:raw_image,crisismmd@r1.0,2,7,-0.005807518870422498,0.002240002611341496,0.002240002611341496,0.0051530547443803245,0.11381874004680277,,,0.31
ceil:raw_concat_pca16,crisismmd@r1.0,1,7,-0.007843703272960535,0.0037219124066608655,0.0037219124066608655,0.005370220138383213,0.1108863463170335,,,0.14
ceil:raw_concat_pca16,crisismmd@r1.0,2,7,-0.00432687744124541,0.004233386407907158,0.004233386407907158,0.005367645184435462,0.11079683682902776,,,0.09
ceil:structure,crisismmd@r1.0,1,7,0.19076803194924016,0.0,0.0,-0.0029009727981149022,0.13178508068721967,,,0.06
ceil:structure,crisismmd@r1.0,2,7,0.17679328037780648,0.0014291030513986502,0.0014291030513986502,-0.0008235806228011577,0.1343271271355474,,,0.08
ceil:structure,crisismmd@r1.0,0,7,0.1805940406463841,0.0036491026349152467,0.0036491026349152467,0.00045596274391462274,0.11100308889581481,,,0.16
base:louvain,crisismmd@r1.0,0,11,0.25307434750797725,0.0,0.0,0.004577428904866063,0.15818876519706393,,,0.17
base:spectral_graph+content,crisismmd@r1.0,0,7,0.03341496474944068,0.5149394188775278,0.5149394188775278,0.469720697499949,0.7150912177674738,,,0.12
base:louvain,crisismmd@r1.0,2,10,0.2538418112511343,0.0,0.0,-0.0005390378566458995,0.15932253731041848,,,0.16
base:louvain,crisismmd@r1.0,1,12,0.2556748327152022,0.0,0.0,-0.00451201917862944,0.14285088910187996,,,0.17
base:spectral_graph+content,crisismmd@r1.0,1,7,0.024271605580247966,0.5126339450724022,0.5126339450724022,0.47378719574462996,0.7120875623677112,,,0.12
base:spectral_graph+content,crisismmd@r1.0,2,7,0.03481092752858502,0.5254201908799061,0.5254201908799061,0.4899487323039952,0.7212905038362206,,,0.14
base:nfmcd_structure_only,crisismmd@r1.0,0,7,0.1803930891837072,0.003674887533260285,0.003674887533260285,0.0008596627098386965,0.11551639319347902,,,0.08
base:kmeans_content,crisismmd@r1.0,1,7,-0.005101568174557251,0.4064742121714391,0.4064742121714391,0.3967397442410731,0.5603964460777323,,,0.27
base:nfmcd_structure_only,crisismmd@r1.0,1,7,0.193025830334399,0.0,0.0,-0.0024923742432149598,0.1309068895834408,,,0.08
base:kmeans_content,crisismmd@r1.0,0,7,4.709504775424721e-05,0.3943730374016603,0.3943730374016603,0.40217737603168063,0.5610033449335877,,,0.28
base:nfmcd_structure_only,crisismmd@r1.0,2,7,0.1770617700236306,0.001447506052576708,0.001447506052576708,-0.001081801800366107,0.13366537104915308,,,0.06
base:kmeans_content,crisismmd@r1.0,2,7,0.0024528890114407665,0.4209784745470222,0.4209784745470222,0.4550070981906108,0.6037258915449902,,,0.34
diag,crisismmd@r1.0,1,7,nan,nan,nan,nan,nan,"{""n_nodes"": 800, ""k"": 7, ""max_cluster_frac"": 0.24125, ""min_cluster_frac"": 0.01, ""n_empty"": 0, ""sizes_top3"": [193, 178, 144], ""umax_mean"": 0.1428719277264681, ""umax_q10"": 0.14286435655014368, ""umax_q90"": 0.1428802632153032, ""frac_umax_lt_0p3"": 1.0, ""one_over_k"": 0.14285714285714285, ""comms_per_node"": 1.0, ""frac_in_half_or_more"": 0.0, ""pred_comm_frac_top"": 0.24125, ""pred_comm_frac_med"": 0.17875, ""fcm_obj"": 289.7922981548155, ""fcm_iters"": 12, ""center_min_dist"": 1.4688560490782439e-05, ""center_mean_dist"": 8.685255995564982e-05, ""within_rms"": 0.9789526957088566, ""center_sep_ratio"": 1.5004361860540661e-05, ""alpha_mean"": 0.6029959740553547, ""conf_mean"": 0.6471371057933639, ""frac_both"": 1.0, ""var_content_w"": 0.5615293133119029, ""var_struct_w"": 0.3968686200849075, ""var_share_content"": 0.5859041362089668, ""pdist_content_w"": 1.0418932193954378, ""pdist_struct_w"": 0.8686735802213252, ""cca_dim"": 8, ""eta2_content_w"": 0.17785445908809483, ""eta2_struct_w"": 0.007375905900940194, ""eta2_fused"": 0.10725999534831866, ""eta2_content_raw"": 0.1729903478295084, ""eta2_struct_raw"": 0.007565036334593566}",,0.83
