dataset,mode,p,method,mask_seed,seed,k_used,onmi,modularity,f1,frac_nocontent,frac_no_text,frac_no_image,mean_conf,mean_alpha,fl_both,fl_text,fl_image,fl_none,fl_unaligned,error,secs
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,1,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.38682432432432434,0.6233108108108109,0.606418918918919,0.07094594594594594,0.18192567567567566,0.1570945945945946,0.2195945945945946,0.23648648648648649,0.38682432432432434,0.0,,0.08
fakeddit_real_lcc,both,0.60,spectral_graph+content,1,0,6,0.39561666730849976,0.623717353382462,0.4471082734029777,0.38682432432432434,0.6233108108108109,0.606418918918919,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.60,spectral_graph+content,1,1,6,0.39561666730849976,0.623717353382462,0.4471082734029777,0.38682432432432434,0.6233108108108109,0.606418918918919,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.60,kmeans_content,1,0,6,0.09521806734970006,0.03564472736268443,0.2736685104376577,0.38682432432432434,0.6233108108108109,0.606418918918919,nan,nan,nan,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,both,0.60,kmeans_content,1,1,6,0.09380853714361193,0.03856116449524403,0.23270355375618532,0.38682432432432434,0.6233108108108109,0.606418918918919,nan,nan,nan,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,both,0.60,nfmcd_full,2,0,6,0.21101022108497003,0.7644320127291288,0.3726664053660527,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.07558725601834673,0.2029110792128427,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_full,2,1,6,0.2182989192962862,0.7686022433030404,0.3750176539864789,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.07553487618223653,0.20287441332756556,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.11
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,2,0,6,0.2106049037694846,0.7572904515525425,0.3708947838543775,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.06841216216216216,0.18078547297297293,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_rank16,2,0,6,0.21080541835345523,0.760762119578662,0.3717785211824946,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.03832328284284845,0.17682629798999389,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,2,1,6,0.21746408286671293,0.7662884450609583,0.33939209656766905,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.06841216216216216,0.18078547297297293,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.12
fakeddit_real_lcc,both,0.60,spectral_graph+content,2,0,6,0.3815573839347488,0.6230208953952808,0.44307027508353203,0.3733108108108108,0.6182432432432432,0.6131756756756757,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.60,spectral_graph+content,2,1,6,0.3815573839347488,0.6230208953952808,0.44307027508353203,0.3733108108108108,0.6182432432432432,0.6131756756756757,nan,nan,nan,nan,nan,nan,nan,,0.05
fakeddit_real_lcc,both,0.60,nfmcd_rank16,2,1,6,0.21851759341000254,0.7662884450609583,0.34199291166848417,0.3733108108108108,0.6182432432432432,0.6131756756756757,0.039075995418147866,0.17735319679270348,0.14189189189189189,0.23986486486486486,0.24493243243243243,0.3733108108108108,0.0,,0.11
fakeddit_real_lcc,both,0.60,kmeans_content,2,0,6,0.018542198654966757,0.020105584581585522,0.17799721312073155,0.3733108108108108,0.6182432432432432,0.6131756756756757,nan,nan,nan,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,both,0.60,nfmcd_full,3,0,6,0.20959286227571572,0.7679716796332668,0.3808449704965439,0.3733108108108108,0.606418918918919,0.6013513513513513,0.08552895517170875,0.2098702686201961,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.12
fakeddit_real_lcc,both,0.60,nfmcd_full,3,1,6,0.20013774893570901,0.7151088831451291,0.32316740309746655,0.3733108108108108,0.606418918918919,0.6013513513513513,0.08442699461522239,0.20909889623065564,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.11
fakeddit_real_lcc,both,0.60,kmeans_content,2,1,6,0.02322529650245464,0.0235120695268473,0.16450520826732704,0.3733108108108108,0.6182432432432432,0.6131756756756757,nan,nan,nan,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,3,0,6,0.1663619514654643,0.7699606351556928,0.31458455667222823,0.3733108108108108,0.606418918918919,0.6013513513513513,0.07685810810810811,0.1845861486486486,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.06
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,3,1,6,0.21590852485830903,0.7662884450609583,0.34243505083013553,0.3733108108108108,0.606418918918919,0.6013513513513513,0.07685810810810811,0.1845861486486486,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.08
fakeddit_real_lcc,both,0.60,nfmcd_rank16,3,0,6,0.21690327448983604,0.7686022433030404,0.3721225643090697,0.3733108108108108,0.606418918918919,0.6013513513513513,0.03837844176880563,0.17686490923816392,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.11
fakeddit_real_lcc,both,0.60,nfmcd_rank16,3,1,6,0.21884688910549954,0.800694804653693,0.3542556078017071,0.3733108108108108,0.606418918918919,0.6013513513513513,0.0385785708048662,0.17700499956340635,0.16554054054054054,0.22804054054054054,0.23310810810810811,0.3733108108108108,0.0,,0.09
fakeddit_real_lcc,both,0.60,spectral_graph+content,3,0,6,0.4927214158884774,0.6171857125262783,0.6058751485666006,0.3733108108108108,0.606418918918919,0.6013513513513513,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.60,spectral_graph+content,3,1,6,0.4927214158884774,0.6171857125262783,0.6058751485666006,0.3733108108108108,0.606418918918919,0.6013513513513513,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.60,nfmcd_full,4,0,6,0.1511102102565952,0.7699606351556928,0.29512425643767437,0.35135135135135137,0.606418918918919,0.5912162162162162,0.0831775224800007,0.20822426573600045,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.09
fakeddit_real_lcc,both,0.60,kmeans_content,3,0,6,0.01929406164658709,0.015376392037130853,0.1751631497201931,0.3733108108108108,0.606418918918919,0.6013513513513513,nan,nan,nan,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,both,0.60,kmeans_content,3,1,6,0.02145395317756371,0.012665910354042952,0.15607999368107187,0.3733108108108108,0.606418918918919,0.6013513513513513,nan,nan,nan,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_full,4,1,6,0.21090957734894522,0.7679716796332668,0.3772226668742403,0.35135135135135137,0.606418918918919,0.5912162162162162,0.08114786931189859,0.20680350851832896,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,4,0,6,0.16698665182560135,0.7699606351556928,0.31528685197884004,0.35135135135135137,0.606418918918919,0.5912162162162162,0.07179054054054054,0.18230574324324322,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.08
fakeddit_real_lcc,both,0.60,nfmcd_rank16,4,0,6,0.16698665182560135,0.7699606351556928,0.31528685197884004,0.35135135135135137,0.606418918918919,0.5912162162162162,0.04466517738637148,0.18126562417046,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.09
fakeddit_real_lcc,both,0.60,nfmcd_all_changes,4,1,6,0.2105948863430167,0.7683001310039427,0.37285635163362363,0.35135135135135137,0.606418918918919,0.5912162162162162,0.07179054054054054,0.18230574324324322,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.11
fakeddit_real_lcc,both,0.60,nfmcd_rank16,4,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.35135135135135137,0.606418918918919,0.5912162162162162,0.044904665104018505,0.18143326557281292,0.15371621621621623,0.23986486486486486,0.25506756756756754,0.35135135135135137,0.0,,0.09
fakeddit_real_lcc,both,0.60,spectral_graph+content,4,0,6,0.5125505413430902,0.618473575364333,0.6160741433345454,0.35135135135135137,0.606418918918919,0.5912162162162162,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.60,spectral_graph+content,4,1,6,0.5125505413430902,0.618473575364333,0.6160741433345454,0.35135135135135137,0.606418918918919,0.5912162162162162,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_full,0,0,6,0.21087541051393544,0.7644320127291288,0.3724889300178114,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.011735010826847157,0.158214507578793,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_full,0,1,6,0.16633867974711491,0.7699606351556928,0.31448558727441506,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.01173501082684714,0.158214507578793,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.08
fakeddit_real_lcc,both,0.60,kmeans_content,4,0,6,0.031003929737629554,0.010290012999421994,0.20174861422759519,0.35135135135135137,0.606418918918919,0.5912162162162162,nan,nan,nan,nan,nan,nan,nan,,0.12
fakeddit_real_lcc,both,0.60,kmeans_content,4,1,6,0.08403051904130487,0.030922355693339558,0.2954408506186231,0.35135135135135137,0.606418918918919,0.5912162162162162,nan,nan,nan,nan,nan,nan,nan,,0.14
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,0,1,6,0.21746408286671293,0.7662884450609583,0.33939209656766905,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.005067567567567568,0.15228040540540538,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,0,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.005067567567567568,0.15228040540540538,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_rank16,0,0,6,0.21101022108497003,0.7644320127291288,0.3726664053660527,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.012721934920790262,0.15890535444455317,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.09
fakeddit_real_lcc,both,0.80,spectral_graph+content,0,1,6,0.3412062315285298,0.5305023238721499,0.4506872163002431,0.6672297297297297,0.8006756756756757,0.8412162162162162,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,spectral_graph+content,0,0,6,0.3412062315285298,0.5305023238721499,0.4506872163002431,0.6672297297297297,0.8006756756756757,0.8412162162162162,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_rank16,0,1,6,0.1664734903181495,0.7699606351556928,0.31466306262265625,0.6672297297297297,0.8006756756756757,0.8412162162162162,0.012744985761317034,0.1589214900329219,0.02533783783783784,0.17398648648648649,0.13344594594594594,0.6672297297297297,0.0,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,0,0,6,0.0289624788644669,0.005469700559268655,0.16997712878254753,0.6672297297297297,0.8006756756756757,0.8412162162162162,nan,nan,nan,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,both,0.80,kmeans_content,0,1,6,0.03464235059480081,0.004825314415233995,0.19082766439909302,0.6672297297297297,0.8006756756756757,0.8412162162162162,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_full,1,1,6,0.16685184125456687,0.7699606351556928,0.31510937663059874,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.016033394032955436,0.16122337582306878,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_full,1,0,6,0.217331684379095,0.7686022433030404,0.37263869485660406,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.01572608555063728,0.16100825988544606,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_rank16,1,0,6,0.21751675123407788,0.7686022433030404,0.37281489798012674,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.018605859149933204,0.16302410140495324,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,1,1,6,0.1521263213733084,0.7699606351556928,0.2964553444149381,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.014358108108108109,0.15646114864864863,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,1,0,6,0.21751675123407788,0.7686022433030404,0.37281489798012674,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.014358108108108109,0.15646114864864866,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.11
fakeddit_real_lcc,both,0.80,nfmcd_rank16,1,1,6,0.16822880494415193,0.7623475941042035,0.31648064922285163,0.6216216216216216,0.7972972972972973,0.7736486486486487,0.018512101485235452,0.1629584710396648,0.05067567567567568,0.15202702702702703,0.17567567567567569,0.6216216216216216,0.0,,0.11
fakeddit_real_lcc,both,0.80,spectral_graph+content,1,1,6,0.36258629069353443,0.6213617962272073,0.43890308637166675,0.6216216216216216,0.7972972972972973,0.7736486486486487,nan,nan,nan,nan,nan,nan,nan,,0.05
fakeddit_real_lcc,both,0.80,spectral_graph+content,1,0,6,0.36258629069353443,0.6213617962272073,0.43890308637166675,0.6216216216216216,0.7972972972972973,0.7736486486486487,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,1,0,6,0.03204629871252207,0.008068144996320902,0.16610932134187947,0.6216216216216216,0.7972972972972973,0.7736486486486487,nan,nan,nan,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,both,0.80,nfmcd_full,2,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.015732056889344963,0.16101243982254146,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,1,1,6,0.040958367624608805,0.009102212982210095,0.1749595940184121,0.6216216216216216,0.7972972972972973,0.7736486486486487,nan,nan,nan,nan,nan,nan,nan,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_full,2,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.016050193618291374,0.1612351355328039,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,2,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.013513513513513514,0.15608108108108107,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,2,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.013513513513513514,0.15608108108108107,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_rank16,2,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.014956999845960588,0.1604698998921724,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_rank16,2,1,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6638513513513513,0.8141891891891891,0.8108108108108109,0.01495323037151935,0.16046726126006353,0.03885135135135135,0.14695945945945946,0.15033783783783783,0.6638513513513513,0.0,,0.09
fakeddit_real_lcc,both,0.80,spectral_graph+content,2,1,6,0.20708287080346965,0.5269033619930182,0.26083302160831634,0.6638513513513513,0.8141891891891891,0.8108108108108109,nan,nan,nan,nan,nan,nan,nan,,0.05
fakeddit_real_lcc,both,0.80,spectral_graph+content,2,0,6,0.20708287080346965,0.5269033619930182,0.26083302160831634,0.6638513513513513,0.8141891891891891,0.8108108108108109,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,2,0,6,0.028373678774552102,0.005547959898990919,0.16434427176133806,0.6638513513513513,0.8141891891891891,0.8108108108108109,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,2,1,6,0.014632075556259228,0.0072808177951758,0.17536933713102498,0.6638513513513513,0.8141891891891891,0.8108108108108109,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_full,3,0,6,0.21690327448983604,0.7686022433030404,0.3721225643090697,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.014991241206112406,0.16049386884427866,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_full,3,1,6,0.16584878995801233,0.7699606351556928,0.31396076731604444,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.014740310601054945,0.16031821742073843,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,3,0,6,0.21690327448983604,0.7686022433030404,0.3721225643090697,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.018581081081081082,0.15836148648648646,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,3,1,6,0.21851759341000254,0.7662884450609583,0.34199291166848417,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.018581081081081082,0.15836148648648646,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_rank16,3,0,6,0.21690327448983604,0.7686022433030404,0.3721225643090697,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.015390106620333363,0.16077307463423332,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.08
fakeddit_real_lcc,both,0.80,spectral_graph+content,3,0,6,0.46896770342214567,0.6175696986459257,0.6027690679839594,0.6334459459459459,0.7972972972972973,0.7888513513513513,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_rank16,3,1,6,0.1663619514654643,0.7699606351556928,0.3145845566722282,0.6334459459459459,0.7972972972972973,0.7888513513513513,0.015369610329609845,0.16075872723072687,0.0472972972972973,0.1554054054054054,0.16385135135135134,0.6334459459459459,0.0,,0.11
fakeddit_real_lcc,both,0.80,spectral_graph+content,3,1,6,0.46896770342214567,0.6175696986459257,0.6027690679839594,0.6334459459459459,0.7972972972972973,0.7888513513513513,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_full,4,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.014104058835715203,0.15987284118500064,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,kmeans_content,3,1,6,0.030051021972663516,0.012843859406909576,0.24925690953592158,0.6334459459459459,0.7972972972972973,0.7888513513513513,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,3,0,6,0.034689165512859166,0.009591013216045937,0.2170154700551723,0.6334459459459459,0.7972972972972973,0.7888513513513513,nan,nan,nan,nan,nan,nan,nan,,0.11
fakeddit_real_lcc,both,0.80,nfmcd_full,4,1,6,0.22641935237587596,0.800694804653693,0.3577940726111551,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.01396751691360681,0.15977726183952473,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,4,0,6,0.21121958670315366,0.7683001310039427,0.3735586469402355,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.013513513513513514,0.15608108108108107,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.06
fakeddit_real_lcc,both,0.80,nfmcd_all_changes,4,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.013513513513513514,0.15608108108108107,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.09
fakeddit_real_lcc,both,0.80,nfmcd_rank16,4,0,6,0.16698665182560135,0.7699606351556928,0.31528685197884004,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.015551296441994641,0.16088590750939624,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.08
fakeddit_real_lcc,both,0.80,nfmcd_rank16,4,1,6,0.16698665182560135,0.7699606351556928,0.31528685197884,0.6013513513513513,0.7804054054054054,0.7804054054054054,0.01552638926522113,0.16086847248565478,0.04054054054054054,0.17905405405405406,0.17905405405405406,0.6013513513513513,0.0,,0.08
fakeddit_real_lcc,both,0.80,spectral_graph+content,4,0,6,0.3531589762264069,0.5322419734944058,0.46006963423016994,0.6013513513513513,0.7804054054054054,0.7804054054054054,nan,nan,nan,nan,nan,nan,nan,,0.06
fakeddit_real_lcc,both,0.80,spectral_graph+content,4,1,6,0.3531589762264069,0.5322419734944058,0.46006963423016994,0.6013513513513513,0.7804054054054054,0.7804054054054054,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,4,0,6,0.029797934341714072,0.010193203211323984,0.23833978323154947,0.6013513513513513,0.7804054054054054,0.7804054054054054,nan,nan,nan,nan,nan,nan,nan,,0.08
fakeddit_real_lcc,both,0.80,kmeans_content,4,1,6,0.01260666869545557,0.009662218488346965,0.2564132655611352,0.6013513513513513,0.7804054054054054,0.7804054054054054,nan,nan,nan,nan,nan,nan,nan,,0.09
pheme,none,0.00,nfmcd_full,0,0,9,0.0,0.8651647650342359,0.24983831226709954,0.0,0.0,1.0,0.0,0.14999999999999994,0.0,1.0,0.0,0.0,0.0,,3.03
pheme,none,0.00,nfmcd_all_changes,0,0,9,0.01341905215874839,0.6259832100082584,0.10915085284674629,0.0,0.0,1.0,0.4895,0.37027499999999997,0.0,1.0,0.0,0.0,0.0,,4.84
pheme,none,0.00,nfmcd_full,0,1,9,0.0,0.8570915188206584,0.26870436471210807,0.0,0.0,1.0,0.0,0.14999999999999994,0.0,1.0,0.0,0.0,0.0,,5.2
pheme,none,0.00,nfmcd_rank16,0,0,9,0.0,0.8651647650342359,0.24983831226709954,0.0,0.0,1.0,0.0,0.14999999999999994,0.0,1.0,0.0,0.0,0.0,,3.05
pheme,none,0.00,spectral_graph+content,0,0,9,0.37173659969718553,0.37161126504412,0.5390407947339645,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.83
pheme,none,0.00,kmeans_content,0,0,9,0.08652250524253047,0.26750039315123175,0.3015546726246779,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.51
pheme,none,0.00,spectral_graph+content,0,1,9,0.3730291283757452,0.37710874371289954,0.5404408655323404,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.78
pheme,none,0.00,kmeans_content,0,1,9,0.10975213170394671,0.29144765512213355,0.31920040836886504,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.41
pheme,none,0.00,louvain,0,0,162,0.0,0.9842180391652389,0.26626153478470876,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.52
pheme,none,0.00,louvain,0,1,162,0.0,0.9842180391652389,0.26626153478470876,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.55
pheme,none,0.00,nfmcd_structure_only,0,0,9,0.0,0.8742463372024922,0.22212180670056972,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.34
pheme,none,0.00,nfmcd_structure_only,0,1,9,0.0,0.8821977286628049,0.25040085918184823,0.0,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,,0.47
pheme,none,0.00,nfmcd_all_changes,0,1,9,0.019978479016791395,0.4902414405887266,0.10883530421624427,0.0,0.0,1.0,0.4895,0.37027499999999997,0.0,1.0,0.0,0.0,0.0,,9.3
pheme,none,0.00,nfmcd_rank16,0,1,9,0.0,0.8570915188206584,0.26870436471210807,0.0,0.0,1.0,0.0,0.14999999999999994,0.0,1.0,0.0,0.0,0.0,,4.53
pheme,text,0.10,nfmcd_full,0,0,9,0.0,0.8617358666926702,0.26592700062607033,0.0975,0.0975,1.0,0.0,0.14999999999999994,0.0,0.9025,0.0,0.0975,0.0,,3.89
pheme,text,0.10,nfmcd_full,0,1,9,0.0,0.8551636763077479,0.26498202872117416,0.0975,0.0975,1.0,0.0,0.14999999999999994,0.0,0.9025,0.0,0.0975,0.0,,6.88
pheme,text,0.10,nfmcd_all_changes,0,1,9,0.013185385855091214,0.616496094599415,0.1224360393321278,0.0975,0.0975,1.0,0.419,0.33854999999999996,0.0,0.9025,0.0,0.0975,0.0,,5.53
pheme,text,0.10,nfmcd_rank16,0,0,9,0.0,0.8617358666926702,0.26592700062607033,0.0975,0.0975,1.0,0.0,0.14999999999999994,0.0,0.9025,0.0,0.0975,0.0,,3.89
pheme,text,0.10,spectral_graph+content,0,0,9,0.3908897393831523,0.3904943260827296,0.5398963626542064,0.0975,0.0975,1.0,nan,nan,nan,nan,nan,nan,nan,,0.8
pheme,text,0.10,spectral_graph+content,0,1,9,0.3907975465349931,0.39090783561469233,0.540141108011833,0.0975,0.0975,1.0,nan,nan,nan,nan,nan,nan,nan,,0.73
pheme,text,0.10,kmeans_content,0,0,9,0.11847162442283643,0.1991363359957466,0.3045141566340048,0.0975,0.0975,1.0,nan,nan,nan,nan,nan,nan,nan,,0.53
pheme,text,0.10,kmeans_content,0,1,9,0.0718106435794792,0.2162083934616221,0.29629118922907344,0.0975,0.0975,1.0,nan,nan,nan,nan,nan,nan,nan,,0.41
pheme,text,0.10,nfmcd_full,1,0,9,0.0,0.8615529370388587,0.26772374146700845,0.097,0.097,1.0,0.0,0.14999999999999994,0.0,0.903,0.0,0.097,0.0,,3.98
pheme,text,0.10,nfmcd_all_changes,0,0,9,0.015948455545576,0.6300895381645841,0.11322160532256234,0.0975,0.0975,1.0,0.419,0.33854999999999996,0.0,0.9025,0.0,0.0975,0.0,,12.23
pheme,text,0.10,nfmcd_rank16,0,1,9,0.0,0.8551636763077479,0.26498202872117416,0.0975,0.0975,1.0,0.0,0.14999999999999994,0.0,0.9025,0.0,0.0975,0.0,,6.72
pheme,text,0.10,nfmcd_full,1,1,9,0.0,0.8600850740909355,0.25325654056756325,0.097,0.097,1.0,0.0,0.14999999999999994,0.0,0.903,0.0,0.097,0.0,,5.14
