dataset,seed,phase,param,cfg,m,alpha_min,alpha_max,sd_mult,common_dim,anfis,modularity,onmi,f1,error,secs
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.523597164476203,0.5026834130957025,0.5620527205443936,,1.05
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8797517821626475,0.0,0.2802052115861869,,3.95
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8830514495552302,0.0,0.2444433853193279,,4.92
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.38854838815611126,0.0,0.0,,8.23
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.3885249960215215,0.0,0.0,,8.7
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.7578620781934193,1.0,1.0,,0.03
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.7578620781934193,1.0,1.0,,0.05
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.7578620781934193,1.0,1.0,,0.05
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8583814702351529,1.0,1.0,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8583814702351529,1.0,1.0,,0.03
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.8583814702351529,1.0,1.0,,0.0
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,16,pct,0.3885249960215215,0.0,0.0,,8.48
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3189759881585855,0.376350637720134,0.16978602517902958,,3.03
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3182875064195388,0.3666536708660517,0.1659636238699564,,2.55
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.3012261262546764,0.3956957274508155,0.17092930121953537,,2.47
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8699499982444654,0.01398898655495473,0.2443906276835264,,3.33
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.503531811826977,0.5881181527461518,0.6960191204024909,,4.67
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.4482857334231266,0.6315963785747827,0.6530633007490171,,4.74
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8668904997844675,0.01531787138624785,0.24412471835845015,,3.8
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.4519849976075545,0.6382030024293646,0.6560299321391698,,4.64
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8057097485638957,0.4786412009917632,0.5158867019247688,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.7981501428602195,0.5036892781486488,0.6206078241230003,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.7968781167376114,0.3293783938716397,0.44207953842694103,,0.08
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.7438722547842667,0.5539773172847998,0.6319628201081315,,0.14
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.7776724807570087,0.6348664002878011,0.7079177643374712,,0.08
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.7711637596214956,0.6044733933958888,0.6817666224454075,,0.08
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 0.5}",2.0,0.15,0.85,0.5,4,pct,0.870832633824106,0.0,0.2196768568823918,,13.2
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.3811991103290764,0.675787981035439,0.6558163154383003,,2.61
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.37125905053320973,0.6752595117347555,0.6558313197910453,,2.5
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8815315106655364,0.0,0.2460083633182526,,1.45
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.376963956763864,0.6771057360572106,0.6571290567510416,,2.47
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8601871606396755,0.0,0.27338345689500515,,3.75
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.8683090897449931,0.012057574432937979,0.256682998527171,,10.86
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8707103364990981,0.0,0.2295578707323216,,6.03
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.3435661765303108,0.5193625758426175,0.19300518134715025,,18.17
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.33888923710241503,0.5163034799304667,0.1927353475540004,,18.12
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.7578620781934193,1.0,1.0,,0.03
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.7578620781934193,1.0,1.0,,0.05
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8583814702351529,1.0,1.0,,0.03
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.7578620781934193,1.0,1.0,,0.05
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8583814702351529,1.0,1.0,,0.02
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.8583814702351529,1.0,1.0,,0.02
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 32, ""m"": 1.2, ""sd"": 2.0}",1.2,0.15,0.85,2.0,32,pct,0.32430629245681186,0.5171889369434859,0.19246753246753245,,18.31
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.2828629120069502,0.6125635396408954,0.5590282117684283,,9.38
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.3642664828914661,0.5966853475399942,0.5968952157772721,,9.66
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.49399303105334413,0.59001828126925,0.7166571102343754,,1.55
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.4922451673207802,0.4875675321178615,0.60775938387254,,1.66
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.4769732194626622,0.5931688073601951,0.7087536863326324,,1.67
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 16, ""m"": 1.3, ""sd"": 0.5}",1.3,0.15,0.85,0.5,16,pct,0.2933047289741866,0.6340181179891852,0.5863332558721428,,9.0
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8716605380315176,0.014640460157382629,0.24594719271036672,,4.39
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8010260587066711,0.4267003573946585,0.499038551619428,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8031852903930077,0.5839681615754341,0.6035147157655197,,0.08
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8055838875278951,0.4707217855065464,0.5063820984567613,,0.08
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.7205317421086082,0.5502169957708728,0.6791294574647029,,0.08
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.7720644728479628,0.6681014288042969,0.7231574834135075,,0.08
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.7761044417767107,0.6686777641894626,0.7235609595153076,,0.05
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.2699799837352042,0.44269324113579356,0.18244489127196903,,4.75
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.24655279916608314,0.41565656749299584,0.17632762851569875,,4.73
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.3726207592978104,0.5800393231331219,0.6465675401036312,,1.39
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.28703559549650703,0.43115121984985816,0.1801443892350564,,4.61
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.3696592686542867,0.6076924718774962,0.6582573323907278,,1.41
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.35806656600419684,0.5734769862551361,0.6419485149416889,,1.48
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8755172557247393,0.012568242658416051,0.24406164370913722,,3.42
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8742463372024922,0.012861962632682689,0.24744118342268973,,3.61
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8623337811175881,0.019089593726778986,0.23754277745248611,,10.5
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7786573928442441,0.6201470528059725,0.6904631189189294,,0.08
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.26410232769512604,0.4515704035820094,0.2696536070072112,,4.31
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7816441652553637,0.6320706386247106,0.7074278840163493,,0.11
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.76945982844064,0.6713058999250033,0.722780836755507,,0.06
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.8726653234122518,0.0,0.2385064995353861,,5.25
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7776876633006143,0.5809531444992124,0.6843607258240728,,0.06
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.6945046253795636,0.3957195681691237,0.46162119769917304,,0.06
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.7951698326389379,0.5052184061681952,0.6843989273490703,,0.08
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.292844197013336,0.0,0.0,,1.0
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.2916766744116607,0.0,0.0,,1.06
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.22926890656350898,0.0,0.0,,1.08
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.26488043469058403,0.42975125269715697,0.2613014283939592,,3.81
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""shift-0.1"", ""cd"": 8, ""m"": 1.3, ""sd"": 1.0}",1.3,0.15,0.85,1.0,8,shift-0.1,0.2522628370565634,0.4447743447242264,0.26825358276876976,,3.84
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.5013898227972244,0.0,0.0,,1.89
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.49634465244988535,0.0,0.0,,2.17
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.7996839528767808,0.5224598984395062,0.554454309263485,,0.09
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale1.5"", ""cd"": 8, ""m"": 1.3, ""sd"": 2.0}",1.3,0.15,0.85,2.0,8,scale1.5,0.8509011203261104,0.009935265187873799,0.24105483654645335,,14.0
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.8056762091573878,0.4486375802072129,0.5194309472227785,,0.08
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.6626915472071182,0.6205170596139061,0.4465079365079365,,0.05
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.79800627645862,0.45849807858062763,0.4838238023614292,,0.08
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.7394396582162277,0.465009414812128,0.3020288772715957,,0.05
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.6970358731727986,0.5298647661355012,0.40520348044619886,,0.03
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.49358684039476214,0.0,0.0,,2.77
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.3282049114806145,0.0,0.0,,2.5
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.42776203616376834,0.0,0.0,,1.44
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.41291912613841975,0.0,0.0,,1.47
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.41260313172097385,0.0,0.0,,1.23
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.32324286448638934,0.0,0.0,,2.23
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 2.0, ""sd"": 2.0}",2.0,0.15,0.85,2.0,4,pct,0.32254276631013556,0.0,0.0,,2.28
pheme,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.49376165623328366,0.0,0.0,,3.02
pheme,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.4954499199092669,0.0,0.0,,3.06
dblp,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7788480378917624,0.7375850257844323,0.7445899132329303,,0.08
dblp,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7806658737244876,0.6618428956804925,0.6694425704165964,,0.06
dblp,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7669655557356092,0.6835270660076851,0.7257428979764406,,0.09
amazon,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7889040322011157,0.6058089122670833,0.6846444683964448,,0.03
amazon,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.7885749593955229,0.7134406405190321,0.8346959576568145,,0.05
amazon,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.707269613727844,0.5320303754368098,0.5449743544908784,,0.05
pheme,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.4957474756445393,0.0,0.0,,4.03
crisismmd,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,4,pct,0.5073037676968692,0.494376910565103,0.6133717653183234,,0.99
crisismmd,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,4,pct,0.49246313778482015,0.592801080989435,0.4052834792477928,,1.06
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.3555495109594603,0.0,0.0,,4.09
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.3517157490495624,0.0,0.0,,3.92
fakeddit,1,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""scale0.6"", ""cd"": 8, ""m"": 2.0, ""sd"": 1.0}",2.0,0.15,0.85,1.0,8,scale0.6,0.3454436246657854,0.0,0.0,,4.11
crisismmd,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,4,pct,0.5181646585701866,0.6340599729739927,0.4168666945814901,,1.02
fakeddit,0,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,4,pct,0.2542280502895984,0.4092097150166162,0.17395732922048712,,2.89
fakeddit,2,B,search,"{""alpha"": [0.15, 0.85], ""anfis"": ""pct"", ""cd"": 4, ""m"": 1.75, ""sd"": 1.0}",1.75,0.15,0.85,1.0,4,pct,0.2883981618547277,0.40191976668509866,0.17253672088870448,,2.78
