dataset,scheme,p,method,seed,k_used,onmi,modularity,f1,frac_nocontent,mean_conf,mean_alpha,acc_overall,acc_affected,acc_background,n_affected,n_background,error,secs
fakeddit,by_community,0.40,kmeans_content,2,10,0.023805479921819583,0.10153886355034725,0.24361842000278267,0.25333333333333335,nan,nan,0.43916666666666665,0.8154613466334164,0.2503128911138924,401.0,799.0,,0.47
fakeddit,by_community,0.60,nfmcd_full,1,10,0.717550609622782,0.3717287044189176,0.7484387066050734,0.40166666666666667,0.19157518107005697,0.28410262674903985,0.7941666666666667,0.5960099750623441,0.8936170212765957,401.0,799.0,,0.5
fakeddit,by_community,0.40,kmeans_content,1,10,0.022172345914301728,0.10039180487652238,0.23223554156067622,0.24833333333333332,nan,nan,0.42833333333333334,0.7880299251870324,0.24780976220275344,401.0,799.0,,0.56
fakeddit,by_community,0.60,nfmcd_robust,0,10,0.676668059227594,0.4430637641877644,0.7758072203716769,0.39666666666666667,0.12228597034739126,0.2356001792431739,0.9266666666666666,0.9950124688279302,0.8923654568210263,401.0,799.0,,0.28
fakeddit,by_community,0.60,nfmcd_full,2,10,0.6824515078703015,0.3730106373502404,0.7190372852862323,0.405,0.19739567039763192,0.2881769692783423,0.77,0.5910224438902744,0.8598247809762203,401.0,799.0,,0.56
fakeddit,by_community,0.60,nfmcd_robust,2,10,0.78374093157736,0.44739713163887423,0.881968100470529,0.405,0.12102015395278527,0.23471410776694962,0.9608333333333333,0.9950124688279302,0.9436795994993742,401.0,799.0,,0.33
fakeddit,by_community,0.60,spectral_graph+content,0,10,0.5411851854265002,0.37806435768673474,0.7020466124861219,0.39666666666666667,nan,nan,0.8233333333333334,1.0,0.7346683354192741,401.0,799.0,,0.3
fakeddit,by_community,0.60,nfmcd_robust,1,10,0.7597016078093419,0.445541199553121,0.8345328824202388,0.40166666666666667,0.12076062271217765,0.2345324358985243,0.9483333333333334,0.9950124688279302,0.9249061326658323,401.0,799.0,,0.39
fakeddit,by_community,0.60,spectral_graph+content,1,10,0.5576760831596945,0.36107061850364613,0.7195455072493113,0.40166666666666667,nan,nan,0.8041666666666667,1.0,0.7058823529411765,401.0,799.0,,0.33
fakeddit,by_community,0.60,spectral_graph+content,2,10,0.5738696452754145,0.4026088256472536,0.7148811842364249,0.405,nan,nan,0.85,1.0,0.7747183979974969,401.0,799.0,,0.33
fakeddit,by_community,0.80,nfmcd_full,0,10,0.7014883624520422,0.37261187853741135,0.7286161870874069,0.43833333333333335,0.14042628364582455,0.24829839855207714,0.7883333333333333,0.5860349127182045,0.8898623279098874,401.0,799.0,,0.31
fakeddit,by_community,0.60,kmeans_content,0,10,0.14275524853780186,0.13096916295546404,0.3416943283245143,0.39666666666666667,nan,nan,0.53,1.0,0.29411764705882354,401.0,799.0,,0.44
fakeddit,by_community,0.80,nfmcd_full,1,10,0.7228203233282346,0.3744719290913052,0.7356774778192008,0.4608333333333333,0.13833792412449986,0.24683654688714984,0.7966666666666666,0.5935162094763092,0.8986232790988736,401.0,799.0,,0.36
fakeddit,by_community,0.60,kmeans_content,1,10,0.039277849880337445,0.11525355675590865,0.27002258409638713,0.40166666666666667,nan,nan,0.48583333333333334,1.0,0.22778473091364204,401.0,799.0,,0.51
fakeddit,by_community,0.60,kmeans_content,2,10,0.04072334980428716,0.11525869448917307,0.3057836728850992,0.405,nan,nan,0.505,1.0,0.2565707133917397,401.0,799.0,,0.5
fakeddit,by_community,0.80,nfmcd_robust,0,10,0.7132197876458201,0.4468827371977577,0.8277867209335386,0.43833333333333335,0.08451961441182543,0.20916373008827777,0.9475,0.9950124688279302,0.9236545682102628,401.0,799.0,,0.3
fakeddit,by_community,0.80,nfmcd_robust,2,10,0.6955986063745075,0.44561331256062514,0.823949263943709,0.4558333333333333,0.08475392117120206,0.2093277448198414,0.9458333333333333,0.9825436408977556,0.9274092615769712,401.0,799.0,,0.23
fakeddit,by_community,0.80,nfmcd_robust,1,10,0.6930636467531663,0.4440829560518169,0.8222516782201466,0.4608333333333333,0.08190636286911512,0.20733445400838055,0.9425,0.9825436408977556,0.9224030037546934,401.0,799.0,,0.3
fakeddit,by_community,0.80,nfmcd_full,2,10,0.7081965415655282,0.37550823186862237,0.7364929096817397,0.4558333333333333,0.14451940146687292,0.251163581026811,0.7958333333333333,0.5935162094763092,0.8973717146433041,401.0,799.0,,0.42
fakeddit,by_community,0.80,spectral_graph+content,1,10,0.5921743598290781,0.39275745622538183,0.7501786859234844,0.4608333333333333,nan,nan,0.8433333333333334,1.0,0.7647058823529411,401.0,799.0,,0.33
fakeddit,by_community,0.80,spectral_graph+content,0,10,0.5687662792127095,0.38431645669603387,0.7127157530580014,0.43833333333333335,nan,nan,0.8233333333333334,1.0,0.7346683354192741,401.0,799.0,,0.36
fakeddit,by_community,0.80,spectral_graph+content,2,10,0.5748711343504501,0.40579798199647804,0.7207433614392925,0.4558333333333333,nan,nan,0.8533333333333334,1.0,0.7797246558197747,401.0,799.0,,0.36
fakeddit,by_community,0.80,kmeans_content,0,10,0.04186738830920289,0.0891438670489429,0.24544701658929,0.43833333333333335,nan,nan,0.48083333333333333,1.0,0.2202753441802253,401.0,799.0,,0.61
fakeddit,by_community,0.80,kmeans_content,1,10,0.093967629195995,0.08828615544732134,0.3027303732391072,0.4608333333333333,nan,nan,0.4866666666666667,1.0,0.22903629536921152,401.0,799.0,,0.61
fakeddit,by_community,0.80,kmeans_content,2,10,0.045226136626248525,0.09272595647377356,0.2956751432239111,0.4558333333333333,nan,nan,0.49166666666666664,1.0,0.23654568210262827,401.0,799.0,,0.64
fakeddit,by_degree_low,0.20,nfmcd_robust,0,10,0.7446602893055302,0.37179737422142556,0.6953351062622757,0.05416666666666667,0.25296102701815393,0.32707271891270767,0.8058333333333333,0.7066666666666667,0.8388888888888889,300.0,900.0,,0.42
fakeddit,by_degree_low,0.20,nfmcd_robust,2,10,0.7329239834919079,0.29981833000659,0.6933645181977415,0.0625,0.24116263653442824,0.31881384557409975,0.6783333333333333,0.6766666666666666,0.6788888888888889,300.0,900.0,,0.47
fakeddit,by_degree_low,0.20,nfmcd_robust,1,10,0.7282593463696708,0.30026471716752895,0.6936613107277534,0.059166666666666666,0.24952543508935113,0.32466780456254574,0.6733333333333333,0.6633333333333333,0.6766666666666666,300.0,900.0,,0.52
fakeddit,by_degree_low,0.20,nfmcd_full,0,10,0.7157851773010209,0.37428315800518625,0.6291501698732784,0.05416666666666667,0.3994377530937245,0.4296064271656071,0.7991666666666667,0.6333333333333333,0.8544444444444445,300.0,900.0,,1.03
fakeddit,by_degree_low,0.20,nfmcd_full,1,10,0.49063205421588674,0.3158811456853415,0.4518541340562572,0.059166666666666666,0.40322640127785764,0.4322584808945003,0.5891666666666666,0.43333333333333335,0.6411111111111111,300.0,900.0,,1.08
fakeddit,by_degree_low,0.20,spectral_graph+content,0,10,0.5317509173022489,0.3709251858698435,0.6984059188612403,0.05416666666666667,nan,nan,0.8175,0.6,0.89,300.0,900.0,,0.33
fakeddit,by_degree_low,0.20,spectral_graph+content,1,10,0.6567768766407299,0.38384861718944385,0.8059819146832794,0.059166666666666666,nan,nan,0.875,0.7233333333333334,0.9255555555555556,300.0,900.0,,0.41
fakeddit,by_degree_low,0.20,spectral_graph+content,2,10,0.6280950385596327,0.36673549657873783,0.7936857761925109,0.0625,nan,nan,0.8525,0.7366666666666667,0.8911111111111111,300.0,900.0,,0.42
fakeddit,by_degree_low,0.20,nfmcd_full,2,10,0.7135500550833684,0.365737088167599,0.6858080448388546,0.0625,0.3925903300887452,0.4248132310621216,0.7883333333333333,0.6466666666666666,0.8355555555555556,300.0,900.0,,1.27
fakeddit,by_degree_low,0.20,kmeans_content,0,10,0.048316602907428785,0.14586694585697424,0.18375392666463664,0.05416666666666667,nan,nan,0.41083333333333333,0.12333333333333334,0.5066666666666667,300.0,900.0,,0.73
fakeddit,by_degree_low,0.20,kmeans_content,2,10,0.06698335093694585,0.14968746687587423,0.20328836668536093,0.0625,nan,nan,0.425,0.14666666666666667,0.5177777777777778,300.0,900.0,,0.67
fakeddit,by_degree_low,0.20,kmeans_content,1,10,0.048044548885890936,0.08791031098855524,0.16757067584657556,0.059166666666666666,nan,nan,0.31166666666666665,0.16333333333333333,0.3611111111111111,300.0,900.0,,0.78
fakeddit,by_degree_low,0.40,nfmcd_full,2,10,0.7104448753517202,0.3280237976237375,0.6847847856626715,0.23333333333333334,0.24199627220004827,0.3193973905400338,0.7675,0.7633333333333333,0.7688888888888888,300.0,900.0,,0.59
fakeddit,by_degree_low,0.40,nfmcd_full,0,10,0.7238129865738392,0.32902111988047894,0.6871967231052407,0.215,0.2558659117619938,0.3291061382333957,0.7708333333333334,0.76,0.7744444444444445,300.0,900.0,,0.69
fakeddit,by_degree_low,0.40,nfmcd_robust,0,10,0.8102263454291337,0.35119953267203713,0.8238287277348142,0.215,0.14982304618857128,0.25487613233199985,0.805,0.8366666666666667,0.7944444444444444,300.0,900.0,,0.36
fakeddit,by_degree_low,0.40,nfmcd_full,1,10,0.7432228984556905,0.32566661961696386,0.7250848650001724,0.22583333333333333,0.2331639732375682,0.31321478126629776,0.7533333333333333,0.74,0.7577777777777778,300.0,900.0,,0.83
fakeddit,by_degree_low,0.40,nfmcd_robust,1,10,0.8119711453835939,0.35508855149245544,0.8225279016628371,0.22583333333333333,0.13239962850070927,0.24267973995049644,0.8266666666666667,0.8333333333333334,0.8244444444444444,300.0,900.0,,0.36
fakeddit,by_degree_low,0.40,nfmcd_robust,2,10,0.8138676489440589,0.34810850925780357,0.8231738936576434,0.23333333333333334,0.14088690492769795,0.24862083344938854,0.795,0.8333333333333334,0.7822222222222223,300.0,900.0,,0.44
fakeddit,by_degree_low,0.40,spectral_graph+content,1,10,0.7127539522594788,0.41623739732026666,0.8314294852806707,0.22583333333333333,nan,nan,0.915,0.75,0.97,300.0,900.0,,0.36
fakeddit,by_degree_low,0.40,spectral_graph+content,0,10,0.7504959347752092,0.41556820517368664,0.8552930521184559,0.215,nan,nan,0.9183333333333333,0.7433333333333333,0.9766666666666667,300.0,900.0,,0.39
fakeddit,by_degree_low,0.40,spectral_graph+content,2,10,0.6435661406001295,0.41425111396600195,0.7901214025195227,0.23333333333333334,nan,nan,0.9033333333333333,0.6966666666666667,0.9722222222222222,300.0,900.0,,0.34
fakeddit,by_degree_low,0.40,kmeans_content,0,10,0.034596404475395026,0.11605677589585266,0.13224885415180443,0.215,nan,nan,0.3416666666666667,0.10333333333333333,0.4211111111111111,300.0,900.0,,0.56
fakeddit,by_degree_low,0.60,nfmcd_full,1,10,0.7572404216626875,0.3240945815350019,0.7537006349873309,0.4583333333333333,0.15135917754203157,0.2559514242794221,0.775,0.8133333333333334,0.7622222222222222,300.0,900.0,,0.34
fakeddit,by_degree_low,0.60,nfmcd_full,0,10,0.7597733639443415,0.32217480523006087,0.7541421475172045,0.43333333333333335,0.16660381099443133,0.2666226676961019,0.7708333333333334,0.8133333333333334,0.7566666666666667,300.0,900.0,,0.38
fakeddit,by_degree_low,0.40,kmeans_content,1,10,0.05595457867976028,0.10179469272599724,0.16160121724459958,0.22583333333333333,nan,nan,0.31916666666666665,0.10333333333333333,0.39111111111111113,300.0,900.0,,0.58
fakeddit,by_degree_low,0.40,kmeans_content,2,10,0.05765567149970774,0.08799880868292338,0.16848158897612484,0.23333333333333334,nan,nan,0.2775,0.14666666666666667,0.3211111111111111,300.0,900.0,,0.53
fakeddit,by_degree_low,0.60,nfmcd_full,2,10,0.7526505184656219,0.3253399738116389,0.753030538873803,0.46,0.15999455339818827,0.26199618737873176,0.7783333333333333,0.8133333333333334,0.7666666666666667,300.0,900.0,,0.44
fakeddit,by_degree_low,0.60,nfmcd_robust,1,10,0.8212643250209251,0.35301793669001585,0.8312229653901729,0.4583333333333333,0.07575479161898112,0.20302835413328674,0.8158333333333333,0.8533333333333334,0.8033333333333333,300.0,900.0,,0.3
fakeddit,by_degree_low,0.60,nfmcd_robust,0,10,0.8237754171857709,0.3589290437373736,0.8326415618698034,0.43333333333333335,0.08823919432663688,0.21176743602864576,0.83,0.8533333333333334,0.8222222222222222,300.0,900.0,,0.33
fakeddit,by_degree_low,0.60,spectral_graph+content,0,10,0.8042878327337812,0.4220177676894879,0.9029460815109586,0.43333333333333335,nan,nan,0.94,0.8666666666666667,0.9644444444444444,300.0,900.0,,0.3
fakeddit,by_degree_low,0.60,nfmcd_robust,2,10,0.8212643250209251,0.3511684960490194,0.8312229653901729,0.46,0.08886126881599397,0.21220288817119576,0.825,0.8533333333333334,0.8155555555555556,300.0,900.0,,0.3
fakeddit,by_degree_low,0.60,spectral_graph+content,1,10,0.7675706915858048,0.4082895437394089,0.8828726780433491,0.4583333333333333,nan,nan,0.9241666666666667,0.8333333333333334,0.9544444444444444,300.0,900.0,,0.28
fakeddit,by_degree_low,0.60,spectral_graph+content,2,10,0.7897955908584654,0.4153322898903914,0.8927611834169982,0.46,nan,nan,0.9316666666666666,0.84,0.9622222222222222,300.0,900.0,,0.31
fakeddit,by_degree_low,0.80,nfmcd_full,0,10,0.7523358262574324,0.3245816978932446,0.7256454208721144,0.5733333333333334,0.12244026797539713,0.23570818758277795,0.7408333333333333,0.74,0.7411111111111112,300.0,900.0,,0.33
fakeddit,by_degree_low,0.80,nfmcd_full,1,10,0.7541651122172846,0.3276217166436458,0.7554702967424438,0.5866666666666667,0.11478612576806178,0.23035028803764315,0.7791666666666667,0.82,0.7655555555555555,300.0,900.0,,0.38
fakeddit,by_degree_low,0.60,kmeans_content,0,10,0.062139015886275795,0.11261710329043563,0.125980180689538,0.43333333333333335,nan,nan,0.2941666666666667,0.13,0.3488888888888889,300.0,900.0,,0.48
fakeddit,by_degree_low,0.60,kmeans_content,1,10,0.08029183346583069,0.12228894508677932,0.14831247023979294,0.4583333333333333,nan,nan,0.3025,0.10333333333333333,0.3688888888888889,300.0,900.0,,0.47
fakeddit,by_degree_low,0.80,nfmcd_full,2,10,0.7551794962494778,0.32764223253946445,0.7548039078342919,0.5991666666666666,0.11786293077956889,0.2325040515456982,0.7783333333333333,0.8166666666666667,0.7655555555555555,300.0,900.0,,0.36
fakeddit,by_degree_low,0.60,kmeans_content,2,10,0.06318717754481662,0.10325141370002279,0.13124474468908978,0.46,nan,nan,0.2808333333333333,0.10666666666666667,0.3388888888888889,300.0,900.0,,0.49
fakeddit,by_degree_low,0.80,nfmcd_robust,0,10,0.8212762091167081,0.36533664756731576,0.8311526872411082,0.5733333333333334,0.057810063410940464,0.1904670443876583,0.8425,0.8533333333333334,0.8388888888888889,300.0,900.0,,0.3
fakeddit,by_degree_low,0.80,nfmcd_robust,2,10,0.819118728218787,0.3525443351502732,0.8297422449939658,0.5991666666666666,0.05897549701217289,0.19128284790852096,0.8258333333333333,0.8533333333333334,0.8166666666666667,300.0,900.0,,0.27
fakeddit,by_degree_low,0.80,nfmcd_robust,1,10,0.819118728218787,0.3572445584158393,0.8297422449939656,0.5866666666666667,0.051998993480481426,0.186399295436337,0.8341666666666666,0.8533333333333334,0.8277777777777777,300.0,900.0,,0.31
fakeddit,by_degree_low,0.80,spectral_graph+content,0,10,0.8290848221544397,0.4370119603308894,0.9202296770252509,0.5733333333333334,nan,nan,0.955,0.86,0.9866666666666667,300.0,900.0,,0.33
fakeddit,by_degree_low,0.80,spectral_graph+content,2,10,0.8386118290375228,0.4332007974399067,0.923693433463718,0.5991666666666666,nan,nan,0.955,0.8666666666666667,0.9844444444444445,300.0,900.0,,0.31
fakeddit,by_degree_low,0.80,spectral_graph+content,1,10,0.8352180675579848,0.42939918697425555,0.9240054128965486,0.5866666666666667,nan,nan,0.9533333333333334,0.8733333333333333,0.98,300.0,900.0,,0.34
fakeddit,by_degree_low,0.80,kmeans_content,0,10,0.08016744135186982,0.11348502346931207,0.11360632955138716,0.5733333333333334,nan,nan,0.24083333333333334,0.10333333333333333,0.2866666666666667,300.0,900.0,,0.5
fakeddit,by_degree_low,0.80,kmeans_content,1,10,0.0772213730636595,0.13627647645474314,0.1299706095875342,0.5866666666666667,nan,nan,0.2891666666666667,0.10333333333333333,0.3511111111111111,300.0,900.0,,0.48
fakeddit,by_degree_low,0.80,kmeans_content,2,10,0.10972726207404504,0.1036329055246151,0.09970538660954467,0.5991666666666666,nan,nan,0.19166666666666668,0.10333333333333333,0.22111111111111112,300.0,900.0,,0.56
fakeddit,by_degree_high,0.20,nfmcd_robust,0,10,0.7575933796995522,0.3573953555056921,0.7238309800758868,0.0525,0.2527892393889284,0.3269524675722498,0.8008333333333333,0.6233333333333333,0.86,300.0,900.0,,0.49
fakeddit,by_degree_high,0.20,nfmcd_robust,1,10,0.7810022070688241,0.35313470306555006,0.7252455796220467,0.06333333333333334,0.2559908180347865,0.3291935726243505,0.7883333333333333,0.59,0.8544444444444445,300.0,900.0,,0.53
fakeddit,by_degree_high,0.20,nfmcd_robust,2,10,0.7206002321530509,0.35197801233630593,0.7290790525548906,0.0625,0.252654871642293,0.3268584101496051,0.7958333333333333,0.6033333333333334,0.86,300.0,900.0,,0.49
fakeddit,by_degree_high,0.20,nfmcd_full,1,10,0.45024877812680086,0.3356705475462304,0.46377078121422854,0.06333333333333334,0.40004491410757137,0.43003143987529996,0.6316666666666667,0.5666666666666667,0.6533333333333333,300.0,900.0,,1.02
fakeddit,by_degree_high,0.20,nfmcd_full,0,10,0.48794289127014323,0.422719585875638,0.3729475178890858,0.0525,0.4051319510884949,0.43359236576194643,0.6883333333333334,0.98,0.5911111111111111,300.0,900.0,,1.05
fakeddit,by_degree_high,0.20,nfmcd_full,2,10,0.2901885226366052,0.41136890930878983,0.30340599291125225,0.0625,0.3946451723894417,0.4262516206726092,0.6283333333333333,0.9933333333333333,0.5066666666666667,300.0,900.0,,1.05
fakeddit,by_degree_high,0.20,spectral_graph+content,0,10,0.5679150157561969,0.37362317109675497,0.7181119630310233,0.0525,nan,nan,0.8275,0.99,0.7733333333333333,300.0,900.0,,0.33
fakeddit,by_degree_high,0.20,spectral_graph+content,1,10,0.549421918126659,0.35169716657227523,0.7038679373522194,0.06333333333333334,nan,nan,0.7758333333333334,0.9933333333333333,0.7033333333333334,300.0,900.0,,0.41
fakeddit,by_degree_high,0.20,spectral_graph+content,2,10,0.5298083604786346,0.3477078106560359,0.6827973682746424,0.0625,nan,nan,0.7591666666666667,0.9933333333333333,0.6811111111111111,300.0,900.0,,0.36
fakeddit,by_degree_high,0.40,nfmcd_full,0,10,0.6281337148884129,0.36374148809306267,0.6982142724035599,0.20833333333333334,0.24707339363921033,0.32295137554744724,0.7575,0.62,0.8033333333333333,300.0,900.0,,0.58
fakeddit,by_degree_high,0.20,kmeans_content,0,10,0.0183237502770226,0.08000678269976588,0.21059743779889306,0.0525,nan,nan,0.3258333333333333,0.3433333333333333,0.32,300.0,900.0,,0.76
fakeddit,by_degree_high,0.20,kmeans_content,2,10,0.0382918720884442,0.05425014413523672,0.18488735081472313,0.0625,nan,nan,0.29333333333333333,0.42333333333333334,0.25,300.0,900.0,,0.72
fakeddit,by_degree_high,0.20,kmeans_content,1,10,0.0366290998796609,0.09340402259733714,0.20532759654829894,0.06333333333333334,nan,nan,0.3425,0.43,0.31333333333333335,300.0,900.0,,0.77
fakeddit,by_degree_high,0.40,nfmcd_full,1,10,0.6162852904343861,0.4383598397157178,0.683765517462059,0.22,0.24591915001243853,0.3221434050087069,0.8916666666666667,0.98,0.8622222222222222,300.0,900.0,,0.55
fakeddit,by_degree_high,0.40,nfmcd_full,2,10,0.6560866314252001,0.3706711658897881,0.6883940356008076,0.23416666666666666,0.2505969889470365,0.32541789226292556,0.7583333333333333,0.6266666666666667,0.8022222222222222,300.0,900.0,,0.59
fakeddit,by_degree_high,0.40,nfmcd_robust,0,10,0.6715487502372454,0.44788498059392456,0.6552628474102928,0.20833333333333334,0.15096132895159928,0.2556729302661194,0.89,0.9933333333333333,0.8555555555555555,300.0,900.0,,0.39
fakeddit,by_degree_high,0.40,nfmcd_robust,2,10,0.6390772359154493,0.44613587067834215,0.6646093877239687,0.23416666666666666,0.15662740285255952,0.2596391819967916,0.8908333333333334,0.9933333333333333,0.8566666666666667,300.0,900.0,,0.33
fakeddit,by_degree_high,0.40,nfmcd_robust,1,10,0.7020341578566551,0.4451123341966997,0.6556364244891004,0.22,0.152692258015976,0.25688458061118313,0.8858333333333334,0.9833333333333333,0.8533333333333334,300.0,900.0,,0.36
fakeddit,by_degree_high,0.40,spectral_graph+content,1,10,0.5751243826454338,0.384325900824446,0.7466588252506748,0.22,nan,nan,0.8433333333333334,0.9966666666666667,0.7922222222222223,300.0,900.0,,0.28
fakeddit,by_degree_high,0.40,spectral_graph+content,0,10,0.6029889966729715,0.3909351280366767,0.7702710953938922,0.20833333333333334,nan,nan,0.86,1.0,0.8133333333333334,300.0,900.0,,0.38
